ID	fold	statistic	pval	padj	rgd_symbol	entrezgene	refseq_mrna	refseq_peptide	refseq_ncrna	gene_biotype
Nup98	0.0514525893654811	0.608020435941808	0.551662690344137	0.776086867326509	Nup98	81738	NM_031074	NP_112336	NA	protein_coding
Nup93	0.405883809880541	3.1942412192594	0.00561501802829463	0.0891874980571389	Nup93	291874	NM_001011925	NP_001011925	NA	protein_coding
Nup210	0.253263997145194	0.956912715743204	0.352773096696404	0.633153782082286	Nup210	58958	NM_053322	NP_445774	NA	protein_coding
Nup54	0.178073640868891	1.41982761386054	0.17474795306747	0.457333093991185	Nup54	53372	NM_017361	NP_059057	NA	protein_coding
Nup205	0.468041081267387	2.71550728676589	0.0152250109605138	0.137345455592147	Nup205	362335	NM_001108620	NP_001102090	NA	protein_coding
Nup85	0.483934890631165	2.68339162661257	0.0162619047155244	0.142620089897039	Nup85	287830	NM_001025401	NP_001020572	NA	protein_coding
Nup107	0.458117441160852	2.17407002845017	0.0449665051648095	0.239326856289565	Nup107	116555	NM_053830	NP_446282	NA	protein_coding
Nup133	0.350018618064844	1.64082639560769	0.120238220655879	0.383464302038758	Nup133	292085	NA	NA	NA	protein_coding
Nup155	0.204530954676245	1.61465140315533	0.125828070526287	0.392238690249953	Nup155	117021	NM_053952	NP_446404	NA	protein_coding
Nup62	0.208780214068309	1.64911932108827	0.118512177252414	0.380868084405171	Nup62	65274	NM_023098	NP_075586	NA	protein_coding
Nup153	0.188357776304747	0.91798395982452	0.372187039991119	0.649301312788832	Nup153	25281	NM_001100470	NP_001093940	NA	protein_coding
