ID	fold	statistic	pval	padj	rgd_symbol	entrezgene	refseq_mrna	refseq_peptide	refseq_ncrna	gene_biotype
Ap1s1	0.140597503646276	1.51335423693512	0.149588630365837	0.916019126738218	Ap1s1	360785	NM_001108331	NP_001101801	NA	protein_coding
RGD1566265	-0.186487570572971	-0.900948308727787	0.380907144265959	0.978532891407273	RGD1566265	363487	NM_001134589	NP_001103003	NA	protein_coding
Ap1s2	0.0621779559529756	0.263731881963791	0.795335276332133	0.997196801240842	Ap1s2	302671	NM_001127531	NP_001121003	NA	protein_coding
Ap1s3	-0.502838104529808	-1.94465823529079	0.0695141422906011	0.840209828198315	Ap1s3	367304	NM_001172150	NP_001165621	NA	protein_coding
Cltc	0.069629119864592	0.989076467766486	0.337271036306321	0.968615301812964	Cltc	54241	NM_019299	NP_062172	NA	protein_coding
Ap2a2	0.325871533061942	2.82231360467308	0.0122154515308444	0.815590966384435	Ap2a2	81637	NM_031008	NP_112270	NA	protein_coding
Dnm1	-0.0266161985368587	-0.159135089658059	0.87554333685435	0.997196801240842	Dnm1	140694	NM_080689	NP_542420	NA	protein_coding
Ap3s2	-0.0551637025450082	-0.557272091173126	0.585013236546857	0.997196801240842	Ap3s2	NA	NM_001115039	NP_001108511	NA	protein_coding
Chmp2a	0.0628842867883641	0.790907995945808	0.440503717198862	0.987854637670576	Chmp2a	365191	NM_001108906	NP_001102376	NA	protein_coding
Pank1	0.21353238005002	0.645279955629106	0.527843170848116	0.997196801240842	Pank1	294088	NM_001106373	NP_001099843	NA	protein_coding
Igf2r	0.101657038304083	1.00124660753882	0.331532168213694	0.967967236250445	Igf2r	25151	NM_012756	NP_036888	NA	protein_coding
Hip1	-0.0185300560759485	-0.0790802866017226	0.937944187613118	0.997196801240842	Hip1	192154	NM_001100475	NP_001093945	NA	protein_coding
Cltb	0.0276104628812188	0.29568817906438	0.771251090401707	0.997196801240842	Cltb	116561	NM_053835	NP_446287	NA	protein_coding
Clta	0.0284231927809131	0.354129922017604	0.727840872737563	0.997196801240842	Clta	83800	NM_031974	NP_114180	NA	protein_coding
Ap2b1	0.0619685712174656	0.590762402408263	0.562888824671633	0.997196801240842	Ap2b1	140670	NM_080583	NP_542150	NA	protein_coding
Ap5b1	0.118658825996931	0.906104157969981	0.378253598522127	0.977957102792118	Ap5b1	361709	NM_001271032	NP_001257961	NA	protein_coding
Ap5s1	0.077187624517296	0.679499756912628	0.50648232422406	0.997008139256725	Ap5s1	499893	NM_001134618	NP_001128090	NA	protein_coding
Ap5m1	-0.0415613236231138	-0.289352219004206	0.77600797737076	0.997196801240842	Ap5m1	305861	NM_001030036	NP_001025207	NA	protein_coding
Sec31a	0.156385846759426	1.18433887406617	0.25348401519975	0.961411131536463	Sec31a	93646	NM_033021	NP_148981	NA	protein_coding
Aftph	0.139997927663794	0.69406692295204	0.497542208678732	0.997008139256725	Aftph	305544	NA	NA	NA	protein_coding
Ap2s1	0.157486444887358	1.31747899302326	0.206136042288075	0.951424428038374	Ap2s1	65046	NM_022952	NP_075241	NA	protein_coding
Picalm	0.0313331835950308	0.200745973245003	0.843413445624968	0.997196801240842	Picalm	89816	NM_053554	NP_446006	NA	protein_coding
Vps41	0.0852728553958695	0.581443010899496	0.569000842638222	0.997196801240842	Vps41	306991	NM_001107355	NP_001100825	NA	protein_coding
Ap3s1	-0.055243749713469	-0.497838095536884	0.625335172253339	0.997196801240842	Ap3s1	302290	NM_001106933	NP_001100403	NA	protein_coding
Ap3b1	-0.035403948985218	-0.331929187295656	0.744228375706827	0.997196801240842	Ap3b1	309969	NM_001107646	NP_001101116	NA	protein_coding
Vps33b	0.437273679804717	2.7107651161178	0.0153740114720211	0.815590966384435	Vps33b	64060	NM_022286	NP_071622	NA	protein_coding
Ap3d1	0.0798132766094586	0.852179215403043	0.406623874973847	0.985874641131951	Ap3d1	314633	NM_001100719	NP_001094189	NA	protein_coding
Ap3b2	0.0070166732411443	0.0764712760612402	0.939987221302236	0.997196801240842	Ap3b2	308777	NA	NA	NA	protein_coding
Vps39	0.0610963510951219	0.535590500785341	0.599569281635917	0.997196801240842	Vps39	362199	NM_001012186	NP_001012186	NA	protein_coding
Vps11	0.15970232983894	1.3732128198389	0.18852584311553	0.941366625851707	Vps11	315600	NM_001108138	NP_001101608	NA	protein_coding
Vps18	0.0889985777604165	0.76739590740052	0.453963560263336	0.991525315291175	Vps18	296083	NM_001106499	NP_001099969	NA	protein_coding
Necap1	-0.0130709006301002	-0.133326483816365	0.895588892632139	0.997196801240842	Necap1	312694	NM_001029919	NP_001025090	NA	protein_coding
Necap2	0.102895721941847	0.96965457823999	0.346573653477891	0.969280898447854	Necap2	298598	NM_199096	NP_954527	NA	protein_coding
Ap2m1	0.0838712625552418	0.977175834595571	0.342950108099579	0.969280898447854	Ap2m1	116563	NM_053837	NP_446289	NA	protein_coding
Copb1	0.0638965644328167	0.579122717362032	0.570527966161704	0.997196801240842	Copb1	114023	NM_080781	NP_542959	NA	protein_coding
RGD1309079	-0.0321720737516822	-0.275964831579419	0.786089018884515	0.997196801240842	RGD1309079	315891	NM_001134472	NP_001127944	NA	protein_coding
Tmed3	0.0601492448046583	0.385216514235092	0.705123097486693	0.997196801240842	Tmed3	300888	NM_001004249	NP_001004249	NA	protein_coding
Copg2	0.0925931052962663	0.993150877837612	0.335341990874335	0.968615301812964	Copg2	301742	NM_001106929	NP_001100399	NA	protein_coding
Copz1	0.0288934754308645	0.28582389184663	0.778660971020878	0.997196801240842	Copz1	315345	NM_001108117	NP_001101587	NA	protein_coding
Copg1	0.482486149792717	2.13196838923176	0.0487691149681449	0.838206051790027	Copg1	297428	NM_001031822	NP_001026992	NA	protein_coding
Copa	0.0750688748401931	0.894916214066106	0.384027522143596	0.978532891407273	Copa	304978	NM_001134540	NP_001128012	NA	protein_coding
Copz2	-0.0227408352193965	-0.113686596333163	0.91089306675753	0.997196801240842	Copz2	360611	NM_001108294	NP_001101764	NA	protein_coding
Arcn1	0.0322003458619573	0.36081683375395	0.722931088518152	0.997196801240842	Arcn1	300674	NM_001007662	NP_001007663	NA	protein_coding
Scyl1	0.0784300272132565	0.791778324557602	0.440010336447212	0.987854637670576	Scyl1	293684	NM_001011938	NP_001011938	NA	protein_coding
Cope	-0.0207890876923873	-0.180555195683188	0.858971895403647	0.997196801240842	Cope	290659	NA	NA	NA	protein_coding
LOC100912478	-0.120131993387168	-1.03287703128386	0.316941479574953	0.966242785565252	LOC100912478	100912478	NA	NA	NA	protein_coding
Sec24d	0.0221969178938455	0.172461238179331	0.865226150514866	0.997196801240842	Sec24d	310843	NA	NP_001296382	NA	protein_coding
Sec24c	0.115656985673768	1.11047987218987	0.283116727084805	0.961411131536463	Sec24c	685144	NM_001109456	NP_001102926	NA	protein_coding
Sec23b	0.155790023274363	1.58112869248872	0.133309407615014	0.91506544194649	Sec23b	362226	NM_001277235	NP_001264164	NA	protein_coding
Sec24b	0.0177540742017328	0.151595721286996	0.881390771767029	0.997196801240842	Sec24b	295461	NM_001106474	NP_001099944	NA	protein_coding
Epn2	-0.0545996470214307	-0.629428045272068	0.537906556198247	0.997196801240842	Epn2	60443	NM_001033914	NP_001292557	NA	protein_coding
Ap1m1	0.159195063928588	1.16708172412545	0.260187585655427	0.961411131536463	Ap1m1	306332	NM_001044239	NP_001037704	NA	protein_coding
Gga1	0.0326765760168568	0.263567598361945	0.795459667917821	0.997196801240842	Gga1	300066	NM_001011994	NP_001011994	NA	protein_coding
Ap4b1	0.0994882521517901	0.792265534114922	0.43973429381856	0.987854637670576	Ap4b1	310746	NM_001107709	NP_001101179	NA	protein_coding
Ap1b1	0.16362732047938	1.57319607118028	0.135133939315963	0.915629743254293	Ap1b1	29663	NM_001308298	NP_001295227	NA	protein_coding
Gga3	0.253315279850949	1.97403999234635	0.0658054104711862	0.838206051790027	Gga3	360658	NM_001108304	NP_001101774	NA	protein_coding
Ap3m1	0.123497806294368	0.982263401767201	0.34051413571224	0.969280898447854	Ap3m1	171126	NM_133593	NP_598277	NA	protein_coding
Ap1g2	0.162814079630432	1.28496152645041	0.21700073911864	0.957341125050009	Ap1g2	100362547	NA	NA	NA	protein_coding
Gga2	1.0947493163398	2.55643990829315	0.0210634590230845	0.815590966384435	Gga2	293455	NM_001100519	NP_001093989	NA	protein_coding
Eps15l1	0.0169888912058571	0.190684072673805	0.851158931401543	0.997196801240842	Eps15l1	361120	NM_001029921	NP_001025092	NA	protein_coding
Synj1	0.23258673808744	1.41092520052383	0.177313841069225	0.93134689530303	Synj1	85238	NM_053476	NP_445928	NA	protein_coding
Scn10a	-0.0569759995069825	-0.34509509323014	0.734494037093508	0.997196801240842	Scn10a	29571	NM_017247	NP_058943	NA	protein_coding
