ID	fold	statistic	pval	padj	rgd_symbol	entrezgene	refseq_mrna	refseq_peptide	refseq_ncrna	gene_biotype
Pnpla8	-0.239088177604001	-1.95500993685358	0.0681865627053038	0.198560355144212	Pnpla8	314075	NA	NA	NA	protein_coding
Acsl6	0.0792681387360261	1.13092392763018	0.274667209012007	0.499482155367402	Acsl6	117243	NM_130739	NP_570095	NA	protein_coding
Pex12	-0.414767533326172	-3.06763549385051	0.00732627657827568	0.0410808312782786	Pex12	116718	NM_053921	NP_446373	NA	protein_coding
Pxmp2	-0.314414790670418	-2.20766554898793	0.0421304616401026	0.141279059286389	Pxmp2	29533	NM_031587	NP_113775	NA	protein_coding
Pex1	-0.251283602177631	-2.97403680047873	0.00891093774629391	0.0470450258836246	Pex1	500006	NM_001109220	NP_001102690	NA	protein_coding
Rab8b	0.877938281664996	6.33181496572965	9.72185290360496e-06	0.00050242199118284	Rab8b	266688	NM_153317	NP_695229	NA	protein_coding
Pex11a	-0.30249528337774	-2.41185909587298	0.028172806996548	0.105249280898486	Pex11a	85249	NM_053487	NP_445939	NA	protein_coding
Pex3	-0.176640438902285	-1.62476253062191	0.123642999174289	0.29861422701652	Pex3	83519	NM_031350	NP_112640	NA	protein_coding
Pex14	-0.0679095206919653	-0.569037802749341	0.577190206197321	0.764761007944908	Pex14	64460	NM_172063	NP_742060	NA	protein_coding
Cat	-0.0499624507944603	-0.28280131361061	0.780935936653627	0.895216309224467	Cat	24248	NM_012520	NP_036652	NA	protein_coding
Slc27a2	-0.206250699195588	-1.61369436766985	0.126036587755052	0.302533081016145	Slc27a2	65192	NM_031736	NP_113924	NA	protein_coding
Tmem35	-0.108019121012796	-0.89775197286439	0.382558466491866	0.609917113906136	Tmem35	308134	NM_001001799	NP_001001799	NA	protein_coding
Impdh2	0.250647304932766	1.61458680247689	0.125842136344116	0.302335162744225	Impdh2	301005	NM_199099	NP_954530	NA	protein_coding
Agps	0.015372870012321	0.0915484400386098	0.928187204652984	0.970543824923125	Agps	84114	NM_053350	NP_445802	NA	protein_coding
Pex13	-0.026419424293783	-0.273353935809582	0.788059740988906	0.899068140071431	Pex13	305581	NM_001107242	NP_001100712	NA	protein_coding
Pex2	-0.772456561561298	-7.31488351169195	1.68182144322103e-06	0.000153930167606513	Pex2	29534	NM_017234	NP_058930	NA	protein_coding
Atad1	-0.259008357977729	-2.68846716092208	0.0160936337775887	0.0707971877036304	Atad1	309532	NM_001035002	NP_001030174	NA	protein_coding
Pex6	-0.256406107426563	-1.52980161203068	0.145492223673749	0.332864347684404	Pex6	117265	NM_057125	NP_476466	NA	protein_coding
Gnpat	0.128520242958261	1.37423871833519	0.188213425067017	0.394745584759319	Gnpat	84470	NM_053410	NP_445862	NA	protein_coding
Mgst1	1.14244289075275	3.53809422308159	0.00271517802385447	0.0211164789894297	Mgst1	171341	NM_134349	NP_599176	NA	protein_coding
Acsl1	-0.0480162836861648	-0.222327211423324	0.826857420216252	0.919893348596668	Acsl1	25288	NM_012820	NP_036952	NA	protein_coding
Hmgcr	-0.425297529980581	-2.55569950604322	0.0210950819692553	0.0857450080180354	Hmgcr	25675	NM_013134	NP_037266	NA	protein_coding
Acox1	-0.460491205908097	-1.97742364276004	0.0653899660535629	0.192889897392497	Acox1	50681	NM_017340	NP_059036	NA	protein_coding
Syt7	-0.000411404629975021	-0.00492947730993991	0.996127479164873	0.998423151484393	Syt7	59267	NM_021659	NP_067691	NA	protein_coding
Hsd17b4	-0.168903650601335	-1.47010969956814	0.160820467640324	0.35632419129365	Hsd17b4	79244	NM_024392	NP_077368	NA	protein_coding
Abcd3	-0.871587115773734	-4.16303948445621	0.000725400139038951	0.00863351985850926	Abcd3	25270	NM_012804	NP_036936	NA	protein_coding
Abcd1	-0.117950053712004	-1.20556465084856	0.24542045814731	0.467202906930726	Abcd1	363516	NM_001108821	NP_001102291	NA	protein_coding
Slc25a17	-0.165917634852113	-1.30328207077881	0.210825192099914	0.424223814678626	Slc25a17	300083	NM_001126269	NP_001119741	NA	protein_coding
Fndc5	-0.0321879179506075	-0.346097836038008	0.733754536786421	0.868745577720549	Fndc5	260327	NM_001270981	NP_001257910	NA	protein_coding
Pxmp4	0.0848026045803962	0.796045140752335	0.437596549519168	0.658793922474299	Pxmp4	282634	NM_172223	NP_757377	NA	protein_coding
Ttc1	-0.163343921842539	-2.57118714347686	0.0204429313710426	0.0837213429528325	Ttc1	287208	NM_001005529	NP_001005529	NA	protein_coding
Decr2	-0.0702122456896186	-0.601333184305433	0.555998337084796	0.750751073413065	Decr2	64461	NM_171996	NP_741993	NA	protein_coding
