ID	fold	statistic	pval	padj	rgd_symbol	entrezgene	refseq_mrna	refseq_peptide	refseq_ncrna	gene_biotype
Iba57	-0.268841147963775	-2.53148830473312	0.0221544265424875	0.100030084744408	Iba57	363611	NM_001108827	NP_001102297	NA	protein_coding
Pam16	-0.108177896443706	-0.85338509545177	0.405974575300748	0.622626474812478	Pam16	679907	NM_001100136	NP_001093606	NA	protein_coding
Pc	-0.462616696710345	-1.96121417521403	0.0674018614182247	0.206477655019442	Pc	25104	NM_012744	NP_036876	NA	protein_coding
Sirt5	-0.290013028002662	-1.86484901422105	0.0805525848068589	0.231162682073145	Sirt5	306840	NM_001004256	NP_001004256	NA	protein_coding
Sdhaf2	-0.149825672046146	-1.13722390727942	0.27210180048373	0.490317176479211	Sdhaf2	361726	NM_001008371	NP_001008372	NA	protein_coding
Acss1	-0.660637058212156	-1.99777123593563	0.0629412448157365	0.197526966511636	Acss1	296259	NM_001106524	NP_001099994	NA	protein_coding
Mdh2	-0.0388412702384997	-0.363127462588968	0.721237425188982	0.859033111192066	Mdh2	81829	NM_031151	NP_112413	NA	protein_coding
Acsm3	0.336832727149395	1.70172780480716	0.108051203472526	0.278447411855341	Acsm3	24763	NM_033231	NP_150234	NA	protein_coding
Etfbkmt	-0.476009956532617	-1.32213682394574	0.204615784817538	0.414083123482489	Etfbkmt	316976	NM_198772	NP_942067	NA	protein_coding
Pdhb	-0.686323318614429	-4.31594388988467	0.000526634571431674	0.00997930716468464	Pdhb	289950	NM_001007620	NP_001007621	NA	protein_coding
Tfb2m	-0.363690151482618	-4.36314480585296	0.000477227701708657	0.00936972264844561	Tfb2m	289307	NM_001008293	NP_001008294	NA	protein_coding
Ndufa9	-0.256343954261711	-2.09277037938238	0.052572834841848	0.176147769391519	Ndufa9	362440	NM_001100752	NP_001094222	NA	protein_coding
Yars2	-0.28376602228562	-2.45447685431438	0.0258703202105104	0.110142611509655	Yars2	287924	NM_001009627	NP_001009627	NA	protein_coding
Agxt2	0.137780312007251	1.30244631123276	0.211103851687367	0.421431067131068	Agxt2	83784	NM_031835	NP_114023	NA	protein_coding
Prdx1	0.155008975303865	1.30521279605979	0.210182562288333	0.420723103986577	Prdx1	117254	NM_057114	NP_476455	NA	protein_coding
Ppif	0.0311862234891898	0.213383312268104	0.833708982807503	0.921808530001103	Ppif	282819	NM_172243	NP_758443	NA	protein_coding
Timm44	0.0766524505163675	0.556490372275646	0.585534910047153	0.768202930369654	Timm44	29635	NM_017267	NP_058963	NA	protein_coding
Lonp1	0.00441431640954981	0.0604322479820937	0.952555833360087	0.978065993222006	Lonp1	170916	NM_133404	NP_596895	NA	protein_coding
Tp53	0.0055596305567942	0.0409148135974738	0.967867341895968	0.985099564848527	Tp53	24842	NM_030989	NP_112251	NA	protein_coding
Atxn3	-0.209205977204977	-1.80020760372461	0.0906084187557857	0.249385351468944	Atxn3	60331	NM_021702	NP_067734	NA	protein_coding
Rexo2	0.212003591856847	1.3623256804401	0.191867177784667	0.397727099912026	Rexo2	300689	NM_001008326	NP_001008327	NA	protein_coding
Clpx	-0.335003939469664	-2.02614226576317	0.0596654094976107	0.190552610642717	Clpx	300786	NM_001007803	NP_001007804	NA	protein_coding
Mlycd	-0.282503347205835	-2.48328464998421	0.0244159947758007	0.105684606828683	Mlycd	85239	NM_053477	NP_445929	NA	protein_coding
Mtg2	0.0684385009244366	0.726026934059101	0.478253883701675	0.687796032240765	Mtg2	296462	NM_001013924	NP_001013946	NA	protein_coding
Hadh	-0.851863751795003	-3.1710980564691	0.00589531587525684	0.0428352288002533	Hadh	113965	NM_057186	NP_476534	NA	protein_coding
Bloc1s1	-0.196860193658161	-1.66980545800893	0.114299163734349	0.288173900033931	Bloc1s1	288785	NM_001105941	NP_001099411	NA	protein_coding
Park7	0.136144988708777	1.08028498934089	0.295946662015263	0.51478281312379	Park7	117287	NM_001277249	NP_001264178	NA	protein_coding
Tefm	-0.361187434622207	-3.41837718680673	0.00349821276394544	0.0306170557008656	Tefm	NA	NM_001025626	NP_001020797	NA	protein_coding
Gstk1	-0.470878879784128	-2.04550583773615	0.057519289751538	0.186290092526821	Gstk1	297029	NM_181371	NP_852036	NA	protein_coding
C1qbp	0.120001577467843	0.954184708395236	0.354110317631672	0.574292755316792	C1qbp	29681	NM_019259	NP_062132	NA	protein_coding
Ndufa10l1	-0.450147621166037	-2.69286456935105	0.0159491992911626	0.0807470488286257	Ndufa10l1	316632	NM_199495	NP_872612	NA	protein_coding
Coasy	-0.362600650280116	-1.85842319695861	0.0815058712063254	0.232890639172119	Coasy	287711	NM_001006954	NP_001006955	NA	protein_coding
Ak3	-0.218519991110576	-0.908362869912185	0.377095050621273	0.596574562487476	Ak3	26956	NM_013218	NP_037350	NA	protein_coding
Fars2	-0.0976833449983152	-0.856104007516341	0.404513081894129	0.621194938983889	Fars2	306879	NM_001013139	NP_001013157	NA	protein_coding
Fdxr	0.167551345427393	1.24452696670068	0.231134010100458	0.446918984868686	Fdxr	79122	NM_024153	NP_077067	NA	protein_coding
Mthfd2l	0.0915735817939067	0.956497002223447	0.352976645837515	0.572843284122928	Mthfd2l	305248	NM_001107211	NP_001100681	NA	protein_coding
Acadl	-0.566436197626736	-2.44595900688201	0.0263157959949939	0.111443055192706	Acadl	25287	NM_012819	NP_036951	NA	protein_coding
Casq1	-0.111151365205962	-1.15712427378501	0.264116260897327	0.482039431675934	Casq1	686019	NM_001159594	NP_001153066	NA	protein_coding
Sirt3	-0.198540145678505	-0.956506097515206	0.352972191566411	0.572843284122928	Sirt3	293615	NM_001106313	NP_001099783	NA	protein_coding
Pmpcb	-0.187115576611355	-1.63414803805413	0.121643838643107	0.299627076969487	Pmpcb	64198	NM_022395	NP_071790	NA	protein_coding
Oxct1	-0.301852626991259	-1.2062709750058	0.245155553535242	0.461692222448922	Oxct1	690163	NM_001127580	NP_001121052	NA	protein_coding
Alas1	0.0421629585988637	0.231222557467717	0.820057345558808	0.913743195004765	Alas1	65155	NM_024484	NP_077810	NA	protein_coding
Dld	-0.728471710444763	-4.50914282299401	0.00035227343319924	0.00798408193366474	Dld	298942	NM_199385	NP_955417	NA	protein_coding
Trap1	0.0861397499538992	0.826047756432406	0.420860562316213	0.63670426979229	Trap1	287069	NM_001039001	NP_001034090	NA	protein_coding
Tars2	-0.121165752852469	-1.23945910834033	0.232954874700165	0.449202922657176	Tars2	310672	NM_001014040	NP_001014062	NA	protein_coding
Alas2	-0.056489487043732	-0.665066110490142	0.515431078222282	0.715819627599224	Alas2	25748	NM_013197	NP_037329	NA	protein_coding
Iscu	-0.159863830413132	-1.73304058302389	0.102212269335337	0.268827951382519	Iscu	288740	NM_001105936	NP_001099406	NA	protein_coding
Ccar2	0.0095496937729278	0.0918075798002957	0.927984534045897	0.96608245160914	Ccar2	306007	NM_001170472	NP_001163943	NA	protein_coding
Dtymk	0.000726968643469661	0.00540703399114858	0.995752321762942	0.99845534060309	Dtymk	301622	NM_001106925	NP_001100395	NA	protein_coding
Cbr4	-0.720965878480754	-2.52702600172356	0.0223551173468058	0.100631746186338	Cbr4	359725	NM_182672	NP_872613	NA	protein_coding
Creb1	-0.0306599823223372	-0.206220416683849	0.83920621380095	0.924466529515156	Creb1	81646	NM_031017	NP_112279	NA	protein_coding
Otc	-0.200774696727401	-2.20305893010343	0.0425093019157085	0.153547971639857	Otc	25611	NM_013078	NP_037210	NA	protein_coding
