ID	fold	statistic	pval	padj	rgd_symbol	entrezgene	refseq_mrna	refseq_peptide	refseq_ncrna	gene_biotype
Trim17	0.0653788166684057	0.692679967299466	0.498389426203935	0.702620112191432	Trim17	64702	NM_022798	NP_073635	NA	protein_coding
Prpf19	0.130907021058586	0.914134042091825	0.37414577412853	0.593173118396977	Prpf19	246216	NM_139333	NP_647549	NA	protein_coding
Sh3rf1	-0.201468956544998	-1.09899922820938	0.287945500441515	0.507317635406282	Sh3rf1	306417	NM_198764	NP_942059	NA	protein_coding
Herc2	-0.164915969565199	-1.32757459706786	0.202852276753536	0.412055552132671	Herc2	308669	NM_001107520	NP_001100990	NA	protein_coding
Ubr7	0.145079645554954	1.09132354098079	0.291207676160786	0.510190378339809	Ubr7	314399	NM_001007705	NP_001007706	NA	protein_coding
Rnf185	0.0925744765173944	0.762462033406956	0.456819993999489	0.669882949068407	Rnf185	360967	NM_001024271	NP_001019442	NA	protein_coding
Rnf13	-0.149700130567666	-1.26304581050318	0.224574349084313	0.438685076135952	Rnf13	681578	NM_001109444	NP_001102914	NA	protein_coding
Herc1	-0.0456417815251378	-0.265984534747654	0.793630198210245	0.900597693349648	Herc1	315771	NA	NA	NA	protein_coding
Rnf123	-0.0816184420155786	-0.754548698958275	0.461424402920918	0.673522702663933	Rnf123	100190936	NM_001191580	NP_001178509	NA	protein_coding
Herc3	-0.202850402315011	-1.25322919112852	0.228033191071885	0.443220487628813	Herc3	362377	NM_001108631	NP_001102101	NA	protein_coding
Siah1	-0.569648764917258	-3.61219001222298	0.00232088255992047	0.0236405255975516	Siah1	140941	NM_080905	NP_543181	NA	protein_coding
Neurl3	1.03745963240418	5.06648552179258	0.000112636106194113	0.00407246731494526	Neurl3	316326	NM_001014100	NP_001014122	NA	protein_coding
Hace1	-0.389771196694577	-2.29117827835451	0.035783141547932	0.13617441625732	Hace1	361866	NM_001108539	NP_001102009	NA	protein_coding
Nsmce2	0.0417426651879458	0.240284772111906	0.813144920344337	0.910374571796932	Nsmce2	299957	NM_001024876	NP_001020047	NA	protein_coding
March2	-0.138081233045048	-1.01340416193343	0.325868621517328	0.546225723627333	March2	362849	NM_001034108	NP_001029280	NA	protein_coding
Ufl1	-0.430900510289736	-5.17102182022308	9.1291896897816e-05	0.00357325463988894	Ufl1	313115	NM_001126279	NP_001119751	NA	protein_coding
Acsf2	-1.0574803308607	-3.31616095878929	0.00434192689064303	0.0350466012308969	Acsf2	619561	NM_001034951	NP_001030123	NA	protein_coding
Mdm2	-0.251324533401408	-2.35255499622508	0.0316996782933766	0.125183843687175	Mdm2	314856	NM_001108099	NP_001101569	NA	protein_coding
Wwp1	-0.599150114547038	-3.46470205307273	0.00317158255106916	0.0288805129631301	Wwp1	297930	NM_001024757	NP_001019928	NA	protein_coding
Rnf4	0.0830163191741224	0.504961711697155	0.620433344107346	0.792680313732231	Rnf4	29274	NM_019182	NP_062055	NA	protein_coding
Smurf2	-0.153026220252082	-0.813688053052561	0.427704675382519	0.642822411521655	Smurf2	NA	NM_001107061	NP_001100531	NA	protein_coding
Ube3a	-0.311919272496758	-2.9343591960617	0.0096796292203715	0.0580680470516558	Ube3a	361585	NM_001191837	NP_001178766	NA	protein_coding
Ttll9	0.0820289490630635	1.15725117787807	0.2640659109209	0.482021230057141	Ttll9	311548	NM_001014051	NP_001014073	NA	protein_coding
Rnf8	0.146742593580869	0.908114996239825	0.377222073826515	0.596574562487476	Rnf8	361815	NM_001025727	NP_001020898	NA	protein_coding
Mid1	-0.332538986320356	-3.66410456310534	0.0020792584956736	0.0221626677869209	Mid1	54252	NM_022927	NP_075216	NA	protein_coding
Rnf216	-0.0833582994340398	-0.864799712088513	0.399862073094118	0.617235418517202	Rnf216	304294	NM_001107122	NP_001100592	NA	protein_coding
Nedd4	-0.450784275302569	-3.46180197144614	0.00319110898541484	0.0289919779816456	Nedd4	25489	NM_012986	NP_037118	NA	protein_coding
Hectd1	-0.0308469742757529	-0.249918412235491	0.805814087849609	0.906637003271962	Hectd1	362736	NA	NA	NA	protein_coding
Hectd2	-0.119989381309068	-1.19321623084966	0.250087276036943	0.467806628224542	Hectd2	309514	NM_001107608	NP_001101078	NA	protein_coding
Pccb	-0.373295669479596	-2.57410707635194	0.0203221531752121	0.0946200719990962	Pccb	24624	NM_017030	NP_058726	NA	protein_coding
Rnf181	-0.201250398378487	-1.44534401005003	0.167561381497654	0.365433498686557	Rnf181	297337	NM_001007647	NP_001007648	NA	protein_coding
Wwp2	0.152993067137086	1.04566605998781	0.311174850266541	0.53121769805262	Wwp2	NA	NM_001106184	NP_001099654	NA	protein_coding
Trim9	0.094752651535388	0.942204639778262	0.360024216186418	0.580728157388658	Trim9	155812	NM_130420	NP_569104	NA	protein_coding
Gcat	0.0254590472013554	0.206456264420492	0.839025071637174	0.924466529515156	Gcat	366959	NM_001024277	NP_001019448	NA	protein_coding
Nedd4l	-0.495048210135306	-2.56550468498363	0.0206799424194297	0.0957259219089384	Nedd4l	NA	NM_001008300	NP_001008301	NA	protein_coding
Herc4	-0.448365979242668	-3.37133070318205	0.00386415632060646	0.0326660129939464	Herc4	309758	NM_001012074	NP_001012074	NA	protein_coding
Uchl1	-0.46726939202478	-1.68439956686554	0.111405073922255	0.283511782665505	Uchl1	29545	NM_017237	NP_058933	NA	protein_coding
Trip12	0.0844165049064394	1.03530587826777	0.315840431938103	0.536039675359265	Trip12	316575	NM_001031659	NP_001026829	NA	protein_coding
