ID	fold	statistic	pval	padj	rgd_symbol	entrezgene	refseq_mrna	refseq_peptide	refseq_ncrna	gene_biotype
Ankh	-0.432546861351858	-1.5704915570313	0.135760797914674	0.406764287662823	Ankh	114506	NM_053714	NP_446166	NA	protein_coding
Slc20a2	0.0760892136416089	0.747558307449885	0.465515330041166	0.717457163686808	Slc20a2	29502	NM_017223	NP_058919	NA	protein_coding
Slc34a1	0.0922161320955626	0.83580926676228	0.415505232526125	0.679679565072196	Slc34a1	25548	NM_013030	NP_037162	NA	protein_coding
Slc20a1	-0.978805826514668	-4.90534238882853	0.00015609838288685	0.0166384151330644	Slc20a1	81826	NM_031148	NP_112410	NA	protein_coding
Slc17a7	-0.120045897706255	-1.55538606239248	0.139307350217224	0.41134087234559	Slc17a7	116638	NM_053859	NP_446311	NA	protein_coding
Slc35e3	-0.00142461503586588	-0.015073028229895	0.988159288356428	0.994172304185483	Slc35e3	362883	NM_001134687	NP_001128159	NA	protein_coding
Slc25a24	-0.106578021715542	-0.510148046605384	0.616876142954946	0.814811617016612	Slc25a24	310791	NM_001127544	NP_001121016	NA	protein_coding
Slc25a42	0.0498837326979524	0.451078190983922	0.657954637451128	0.839621855894342	Slc25a42	689414	NM_001127590	NP_001121062	NA	protein_coding
Slc25a17	-0.1803875885843	-1.41694347440819	0.175575888188833	0.458295672911499	Slc25a17	300083	NM_001126269	NP_001119741	NA	protein_coding
Slc35b4	0.0743846628606395	0.517288420285935	0.611994793977236	0.812245943906022	Slc35b4	296969	NM_001106590	NP_001100060	NA	protein_coding
Slc37a4	-0.287013033399416	-1.44228617073114	0.168409591431125	0.447966511253292	Slc37a4	29573	NM_031589	NP_113777	NA	protein_coding
Slc35d2	-0.234733162691239	-1.78264231659021	0.0935255290069778	0.341059512092638	Slc35d2	290959	NM_001106098	NP_001099568	NA	protein_coding
Slc35d1	-0.323575194786286	-2.00888087838378	0.0616395511860473	0.277053073064395	Slc35d1	298280	NM_001106668	NP_001100138	NA	protein_coding
Slc25a33	-0.42266737925986	-2.5460437025787	0.0215116496394451	0.166757190516686	Slc25a33	691431	NM_001127574	NP_001121046	NA	protein_coding
Slc35b2	-0.130280855051462	-1.35721147736651	0.193453144775713	0.480098196163695	Slc35b2	501103	NM_001037215	NP_001032292	NA	protein_coding
Slc37a1	-0.30509492407646	-1.5621942192436	0.137699333489238	0.409330171832235	Slc37a1	294321	NM_001011944	NP_001011944	NA	protein_coding
Slc37a2	-1.02940418765081	-1.61273153729976	0.126246664841965	0.392686994498014	Slc37a2	500973	NM_001191994	NP_001178923	NA	protein_coding
