ID	fold	statistic	pval	padj	rgd_symbol	entrezgene	refseq_mrna	refseq_peptide	refseq_ncrna	gene_biotype
Kcnab1	-0.0493765674648454	-0.592982382635772	0.561438007814381	0.997196801240842	Kcnab1	29737	NM_017303	NP_058999	NA	protein_coding
Kcna5	-0.00593477429529088	-0.0514076985353512	0.959633621478461	0.997196801240842	Kcna5	25470	NM_012972	NP_037104	NA	protein_coding
Kcnab2	0.024576254326123	0.182685097513336	0.857327697935307	0.997196801240842	Kcnab2	29738	NM_017304	NP_059000	NA	protein_coding
Kcna1	0.0767952433693431	0.594939897839959	0.560160364662614	0.997196801240842	Kcna1	24520	NM_173095	NP_775118	NA	protein_coding
Kcna2	-0.122347344171263	-1.12938696195204	0.275295812279861	0.961411131536463	Kcna2	25468	NM_012970	NP_037102	NA	protein_coding
Kcnj11	-0.0577706299210492	-0.552028973892796	0.588516707525555	0.997196801240842	Kcnj11	83535	NM_031358	NP_112648	NA	protein_coding
Kcns3	-0.139654224784873	-0.636392409266014	0.533472348211956	0.997196801240842	Kcns3	83588	NM_031778	NP_113966	NA	protein_coding
Kcng3	0.038687934247045	0.403847969989268	0.691642557223677	0.997196801240842	Kcng3	171011	NM_001033957	NP_001029129	NA	protein_coding
Kcnc2	-0.0755569330089005	-0.889554378767125	0.386815524728306	0.978532891407273	Kcnc2	246153	NM_139216	NP_631962	NA	protein_coding
Kcng2	-0.047714563666867	-0.534125859071873	0.600559028608788	0.997196801240842	Kcng2	307234	NM_001107372	NP_001100842	NA	protein_coding
Kcnmb1	-0.314144872286846	-2.36918271886562	0.0306710690384521	0.833040188980032	Kcnmb1	29747	NM_019273	NP_062146	NA	protein_coding
Kcnj2	-0.0389427263688189	-0.268372975742934	0.791823519117365	0.997196801240842	Kcnj2	29712	NM_017296	NP_058992	NA	protein_coding
Kcnh2	-0.0728901917487486	-0.657195505835713	0.520348454784541	0.997008139256725	Kcnh2	117018	NM_053949	NP_446401	NA	protein_coding
Kcnip1	-0.0115698771004804	-0.0802302421618813	0.937043834984135	0.997196801240842	Kcnip1	65023	NM_001261389	NP_001248318	NA	protein_coding
Kcnd1	0.100207599136319	0.916380395354268	0.373002042866688	0.976243021620377	Kcnd1	116695	NM_001105748	NP_001099218	NA	protein_coding
Abcc9	-0.122545049016863	-0.53156808527657	0.60228940875648	0.997196801240842	Abcc9	25560	NM_013040	NP_037172	NA	protein_coding
Dpp6	-0.0508705570842674	-0.45279722217161	0.6567421813328	0.997196801240842	Dpp6	29272	NM_022850	NP_074041	NA	protein_coding
Kcna4	-0.0509377879678219	-0.412171354319443	0.685654377727245	0.997196801240842	Kcna4	25469	NM_012971	NP_037103	NA	protein_coding
Kcne3	0.026362800245515	0.122672707686349	0.903885856975169	0.997196801240842	Kcne3	63883	NM_022235	NP_071571	NA	protein_coding
Kcnk2	-0.0393931164636205	-0.440515969586011	0.665425860511193	0.997196801240842	Kcnk2	170899	NM_172042	NP_742039	NA	protein_coding
Kcnmb4	0.118527582534002	1.1447521618523	0.269059837902341	0.961411131536463	Kcnmb4	66016	NM_023960	NP_076450	NA	protein_coding
Kcne2	-0.137653512348304	-1.38022918462203	0.186397486001538	0.940893525533347	Kcne2	171138	NM_133603	NP_598287	NA	protein_coding
Kcna6	-0.0668444744452019	-0.77992752498484	0.446758237448224	0.989317256694182	Kcna6	64358	NM_023954	NP_076444	NA	protein_coding
Kcnc1	0.0376018509546121	0.428632277356372	0.673875518144689	0.997196801240842	Kcnc1	25327	NM_012856	NP_036988	NA	protein_coding
Vamp2	0.013069961822362	0.073459788075664	0.942345959570664	0.997196801240842	Vamp2	24803	NM_012663	NP_036795	NA	protein_coding
Kcns2	0.0285879024921911	0.255114559692656	0.80186771835902	0.997196801240842	Kcns2	66022	NM_023966	NP_076456	NA	protein_coding
Sumo1	0.0030142154258197	0.0237189231903415	0.98136855763887	0.998001569629163	Sumo1	301442	NM_001009672	NP_001009672	NA	protein_coding
Kcnb1	-0.14011158501697	-0.870442390797817	0.396862930410582	0.982120576957199	Kcnb1	25736	NM_013186	NP_037318	NA	protein_coding
Kcnd3	-0.343070235052218	-3.31826334393015	0.00432269053891783	0.815590966384435	Kcnd3	65195	NM_001270962	NP_001257891	NA	protein_coding
Kcnip4	-0.0567862332958669	-0.720833375395431	0.481357532197945	0.995666154603134	Kcnip4	259243	NM_181365	NP_852030	NA	protein_coding
Calm2	-0.000736162010243291	-0.0098447824929498	0.992266191156111	0.999004153250637	Calm2	24242	NM_031969	NP_114175	NA	protein_coding
Kcnv1	-0.0875424658169281	-1.09914272083914	0.28788477391093	0.961411131536463	Kcnv1	60326	NM_021697	NP_067729	NA	protein_coding
