ID	fold	statistic	pval	padj	rgd_symbol	entrezgene	refseq_mrna	refseq_peptide	refseq_ncrna	gene_biotype
Pan2	0.302019234958505	2.12964521222417	0.0489873152880055	0.248432697497115	Pan2	408200	NM_001008862	NP_001008862	NA	protein_coding
Ppil3	0.515152003520726	3.38551539575329	0.00374999090666155	0.0757005486301882	Ppil3	301432	NM_175707	NP_783638	NA	protein_coding
Ddx5	-0.105614948494241	-0.726529109284446	0.477954422304123	0.724783559458471	Ddx5	287765	NM_001007613	NP_001007614	NA	protein_coding
Clasrp	-0.0601917398903788	-0.453064170677002	0.656553987593685	0.838721681943087	Clasrp	499390	NM_001024294	NP_001019465	NA	protein_coding
Sf3a1	0.0386616166109475	0.364461397966273	0.720260347314934	0.8685321238632	Sf3a1	305479	NM_001107235	NP_001100705	NA	protein_coding
Rbm25l1	-0.255330230774277	-1.77663168288245	0.094542506914074	0.343262909835832	Rbm25l1	497865	NA	NA	NA	protein_coding
Prpf38b	0.0726438904416202	0.533453113762208	0.601013914326147	0.806169001036578	Prpf38b	499691	NM_001024305	NP_001019476	NA	protein_coding
Jmjd6	0.273352299616591	2.04945244398463	0.0570905847175711	0.266229453264986	Jmjd6	360665	NM_001012143	NP_001012143	NA	protein_coding
Cpsf6	-0.316085363212947	-2.48497874031177	0.024332928301696	0.17854117889714	Cpsf6	299811	NM_001106785	NP_001100255	NA	protein_coding
Rbfox1	0.0562800821130018	0.635579038149765	0.533989175819876	0.764268406778286	Rbfox1	302920	NM_001106974	NP_001100444	NA	protein_coding
Phrf1	0.0203987647113486	0.207523292591668	0.83820566068313	0.930378763472895	Phrf1	245925	NM_139093	NP_620793	NA	protein_coding
Alkbh5	-0.104367045392398	-0.886329712741245	0.388498758766068	0.660229628354282	Alkbh5	303193	NM_001191643	NP_001178572	NA	protein_coding
Carm1	0.344523087984855	2.81949411693148	0.012286932394773	0.123365348131875	Carm1	363026	NM_001030041	NP_001025212	NA	protein_coding
Ptbp1	0.25048141767382	2.09917089646863	0.0519337323632676	0.255788869267549	Ptbp1	29497	NM_001271057	NP_001257986	NA	protein_coding
Rbfox2	-0.239693601819774	-1.07114398256438	0.299913612653419	0.590274762266707	Rbfox2	362950	NM_001079895	NP_001073364	NA	protein_coding
Nudt21	0.42044039578786	3.05958873582735	0.00745088648839623	0.10073463521911	Nudt21	291877	NM_001039004	NP_001034093	NA	protein_coding
Ctnnbl1	0.250934089694343	1.99692268394973	0.0630416832636598	0.27922044845734	Ctnnbl1	296320	NM_001024870	NP_001020041	NA	protein_coding
Fip1l1	0.194012643201338	2.18200239055162	0.0442814075136386	0.236948203898618	Fip1l1	289582	NM_001008295	NP_001008296	NA	protein_coding
Cir1	-0.343962792588189	-2.30203430549124	0.0350268218054458	0.21476640920052	Cir1	362149	NM_001007799	NP_001007800	NA	protein_coding
Rbm27	0.00844832561672515	0.0750366553897582	0.941110812783359	0.976561444502417	Rbm27	361317	NA	NA	NA	protein_coding
Rbm4b	-0.282708487495258	-1.58766048825445	0.131822780214019	0.40072964844498	Rbm4b	474154	NM_001007014	NP_001007015	NA	protein_coding
Rbm26	-0.295656864758792	-1.30612419036647	0.20987975026649	0.499671366283474	Rbm26	306137	NM_001277160	NP_001264089	NA	protein_coding
Usb1	-0.151669017828747	-1.2122309688943	0.242929020040359	0.532614626490691	Usb1	307643	NM_001014013	NP_001014035	NA	protein_coding
Cdc5l	0.134066521729211	1.49375237427743	0.154596080005917	0.430067230381312	Cdc5l	85434	NM_053527	NP_445979	NA	protein_coding
Rnasel	-0.613662718173604	-3.05319268944006	0.00755141388971897	0.101226282821761	Rnasel	359726	NM_182673	NP_872614	NA	protein_coding
Csdc2	-0.0175231017894948	-0.161634101542695	0.87360676001729	0.947343650577022	Csdc2	266600	NM_001170542	NP_001164013	NA	protein_coding
Thoc5	0.130297300331302	1.60776754165329	0.127334486886925	0.394407331979572	Thoc5	360972	NM_001012153	NP_001012153	NA	protein_coding
Srsf2	0.323161961294929	2.70740992934357	0.0154802793216622	0.138461474135811	Srsf2	494445	NM_001009720	NP_001009720	NA	protein_coding
Thoc7	0.0666521625646723	0.664551442708157	0.515751821845773	0.751592437645854	Thoc7	305714	NM_001271294	NP_001258223	NA	protein_coding
Sf3a2	0.147456949881015	1.20100421392287	0.247136130456875	0.536541868861914	Sf3a2	299620	NM_001011986	NP_001011986	NA	protein_coding
Scaf1	-0.0765764673549585	-0.476989466515686	0.639785304264843	0.829019533519342	Scaf1	56081	NM_019384	NP_062257	NA	protein_coding
Rbm20	-0.0923323555012576	-1.24051659473451	0.232574006006275	0.52214974038447	Rbm20	309544	NM_001107611	NP_001101081	NA	protein_coding
C1qbp	0.595370669956672	4.73405101072041	0.000221507227769561	0.0209869308342303	C1qbp	29681	NM_019259	NP_062132	NA	protein_coding
Cdk12	-0.142410835099302	-1.20563141045379	0.245395410765459	0.5347247113937	Cdk12	192350	NM_001033867	NP_620271	NA	protein_coding
Ddx1	0.0926658307734574	0.819970297286694	0.424217083189203	0.686646934809615	Ddx1	84474	NM_053414	NP_445866	NA	protein_coding
Pabpc1	0.310755014268103	3.01943456871062	0.00810441056602588	0.103587209140489	Pabpc1	171350	NM_134353	NP_599180	NA	protein_coding
Arl6ip4	-0.154768799458521	-1.43059781022397	0.171684382019707	0.453645009418162	Arl6ip4	288656	NM_001025630	NP_001020801	NA	protein_coding
Pdcd11	0.231304795266352	2.4558249428467	0.0258004734241252	0.182840039753409	Pdcd11	309458	NM_001107604	NP_001101074	NA	protein_coding
Hnrnpl	0.088670604580571	1.08899506385176	0.292202643395216	0.583151968913849	Hnrnpl	80846	NM_001134760	NP_001128232	NA	protein_coding
Prkaca	-0.125516278982761	-0.966882873748665	0.347915699538595	0.629305700165417	Prkaca	25636	NM_001100922	NP_001094392	NA	protein_coding
Son	-0.141152801021825	-1.47783976281632	0.158762929117796	0.435703873059367	Son	304092	NM_001170327	NP_001163798	NA	protein_coding
Sugp1	-0.0340470052748501	-0.301637448264272	0.76679308017784	0.894991766832523	Sugp1	290666	NM_001011920	NP_001011920	NA	protein_coding
Thoc1	0.137321379674133	1.1621722135404	0.262119047675575	0.553346983404247	Thoc1	291797	NM_001047850	NP_001041315	NA	protein_coding
Cpeb1	0.00492661325637078	0.0632469973823949	0.950349086976068	0.980383949355259	Cpeb1	293056	NM_001106276	NP_001099746	NA	protein_coding
Eif4a3	0.263012422356494	2.3493079723373	0.0319042838590693	0.204991033751114	Eif4a3	688288	NM_001100158	NP_001093628	NA	protein_coding
Cstf1	0.25090676080405	1.66937657263923	0.114385185378892	0.374561794222928	Cstf1	311670	NM_001013161	NP_001013179	NA	protein_coding
Hnrnpf	0.344416541780745	2.67504656908284	0.0165422521826697	0.144041872032612	Hnrnpf	64200	NM_001037287	NP_001032364	NA	protein_coding
Rbfox3	-0.0105981300420646	-0.095842018368094	0.924829909272012	0.970689243616079	Rbfox3	287847	NM_001134498	NP_001127970	NA	protein_coding
Esrp1	-0.476740029227937	-1.88961018572596	0.0769712816231928	0.30629785934922	Esrp1	500409	NM_001127564	NP_001121036	NA	protein_coding
Gpatch1	0.0465500434544177	0.587963128973912	0.564721046302148	0.78430348805798	Gpatch1	292810	NM_001106246	NP_001099716	NA	protein_coding
