ID	fold	statistic	pval	padj	rgd_symbol	entrezgene	refseq_mrna	refseq_peptide	refseq_ncrna	gene_biotype
Polg	0.105445536806887	1.1269508461499	0.276294360783032	0.56771120120961	Polg	85472	NM_053528	NP_445980	NA	protein_coding
Apex2	0.275762896726901	2.91751213070495	0.0100252272083957	0.110918593525328	Apex2	317628	NM_001079892	NP_001073361	NA	protein_coding
Rev3l	-0.389317266262768	-1.58785058663325	0.131779725534081	0.400709720689215	Rev3l	309812	NM_001083966	NP_001077435	NA	protein_coding
Pelo	0.215996224878302	1.62990410755027	0.122544365532428	0.386521932024255	Pelo	294754	NM_001007634	NP_001007635	NA	protein_coding
Snd1	0.571023881709339	3.6985851614714	0.00193286820580711	0.0566943013290548	Snd1	64635	NM_022694	NP_073185	NA	protein_coding
Dnase1l1	0.114764932386111	0.752256594110096	0.462763362794213	0.715326819246059	Dnase1l1	363522	NM_001014223	NP_001014245	NA	protein_coding
Rexo2	0.362823209831983	2.3314858577848	0.0330495375875068	0.20902791222326	Rexo2	300689	NM_001008326	NP_001008327	NA	protein_coding
Rexo4	0.617076881047327	2.13152950864952	0.0488102675318969	0.247902149055534	Rexo4	311826	NM_001033884	NP_001029056	NA	protein_coding
LOC100361866	0.0173118998138619	0.227120058025876	0.823191708496142	0.923094365585849	LOC100361866	100361866	NM_138902	NP_620257	NA	protein_coding
Dnase1	0.0379190559171443	0.260242669248341	0.797978443981587	0.910879274197243	Dnase1	25633	NM_013097	NP_037229	NA	protein_coding
Xrn1	-0.220678871807007	-1.3971376045669	0.181348313891629	0.465181687827983	Xrn1	300944	NM_001305240	NP_001292169	NA	protein_coding
Setmar	0.066725778580139	0.657469901779272	0.52017657363682	0.755348928403578	Setmar	500281	NM_001025048	NP_001020219	NA	protein_coding
Slx1b	-0.160407953406524	-1.23460921916054	0.234707839299503	0.52421743415481	Slx1b	293489	NM_001009292	NP_001009292	NA	protein_coding
Slc25a16	-0.420035121230345	-1.6669511366468	0.114872706045013	0.375739314707049	Slc25a16	361836	NM_001100860	NP_001094330	NA	protein_coding
Zranb3	0.0236118023424412	0.204449047494364	0.840567006316352	0.931120805549282	Zranb3	304761	NA	NA	NA	protein_coding
Enpp3	1.41518172172979	4.45707628245225	0.000392474105394973	0.029258155192925	Enpp3	54410	NM_019370	NP_062243	NA	protein_coding
Pole	0.430171169983003	2.48641647975899	0.0242626417419979	0.17854117889714	Pole	304573	NM_001107152	NP_001100622	NA	protein_coding
Endov	-0.0602235709508472	-0.620891724360768	0.54336916362232	0.770752231864343	Endov	NA	NA	NA	NA	protein_coding
Ercc5	-0.264561974595317	-1.46655959195036	0.161772779221753	0.439444728301518	Ercc5	301382	NA	NA	NA	protein_coding
Neil1	0.0291777548729391	0.0958522040316259	0.924821946471844	0.970689243616079	Neil1	367090	NM_001025754	NP_001020925	NA	protein_coding
Pola1	0.152646004745828	1.08033676974484	0.295924300764662	0.586444937338734	Pola1	NA	NA	NA	NA	protein_coding
Exog	0.277044401121759	2.02685161695829	0.0595855239159515	0.272749994060057	Exog	301062	NM_001106866	NP_001100336	NA	protein_coding
Enpp1	-0.141482103905917	-1.08493643758351	0.293942884920905	0.584264095935025	Enpp1	85496	NM_053535	NP_445987	NA	protein_coding
Rbbp8	0.123148054095018	0.888023225623964	0.387614158440637	0.659724971739076	Rbbp8	291787	NM_001134417	NP_001127889	NA	protein_coding
Isg20l2	0.249297965623594	2.64472674988766	0.0176004002584143	0.148700338488995	Isg20l2	361977	NM_001007741	NP_001007742	NA	protein_coding
Dxo	0.110292057615563	1.00015750913181	0.332042903300579	0.619243252182487	Dxo	361799	NM_212497	NP_997662	NA	protein_coding
Exd2	-0.0774779245649739	-0.821830971657799	0.423187633751851	0.685762721831084	Exd2	362759	NM_001108715	NP_001102185	NA	protein_coding
Abt1	0.143353616806285	1.66670595454649	0.114922087916756	0.375739314707049	Abt1	306960	NM_001025674	NP_001020845	NA	protein_coding
Rpsa	0.259041995663583	2.36579857432739	0.0308778413563596	0.201651898310843	Rpsa	29236	NM_017138	NP_058834	NA	protein_coding
Fcf1	0.0906933185566015	0.870988139554441	0.396573649552342	0.665102223146795	Fcf1	299198	NM_001044235	NP_001037700	NA	protein_coding
Rcl1	0.674280475457738	3.60851420478067	0.00233901971618492	0.0616005831266482	Rcl1	309301	NA	NA	NA	protein_coding
Bop1	0.682833398321193	4.62690839730683	0.000276131716314694	0.0242386796276825	Bop1	300050	NM_001024250	NP_001019421	NA	protein_coding
Exosc3	0.0125642752786361	0.117462807592922	0.907947484279094	0.961678384111776	Exosc3	313243	NM_001107936	NP_001101406	NA	protein_coding
Exosc8	0.211504492772185	1.1596078152715	0.263132217595693	0.554505280433783	Exosc8	295050	NM_001106432	NP_001099902	NA	protein_coding
Exosc7	0.0453531711300723	0.382478800685111	0.707112644050331	0.862768817658272	Exosc7	316098	NM_001100725	NP_001094195	NA	protein_coding
Exosc2	0.472356199700642	3.99336089207171	0.00103663371596476	0.0453308912131403	Exosc2	366017	NM_001108952	NP_001102422	NA	protein_coding
Eri2	-0.170991110140061	-1.59168951693295	0.130912810744076	0.398795506225058	Eri2	691484	NM_001191114	NP_001178043	NA	protein_coding
Nob1	0.212998078039452	1.81774799095303	0.0877756903557216	0.329103703350064	Nob1	291996	NM_199086	NP_954517	NA	protein_coding
Las1l	0.161428235376361	1.39903309651497	0.180789275413981	0.464542051203639	Las1l	296865	NA	NP_001164061	NA	protein_coding
Bms1	0.173562794031737	1.47124670408071	0.160516449927912	0.438638808041791	Bms1	NA	NA	NA	NA	protein_coding
Utp23	0.109122994272297	1.05900691471185	0.305240588161983	0.595710665600417	Utp23	299900	NM_001126266	NP_001119738	NA	protein_coding
Spo11	0.0490422631594414	0.672914935601018	0.510553735177312	0.747484730260822	Spo11	366261	NM_001108964	NP_001102434	NA	protein_coding
Dnase2	0.700058068658954	3.43911921181295	0.00334801938532552	0.0724821779603323	Dnase2	171575	NM_138539	NP_612548	NA	protein_coding
Mus81	0.228275993659699	3.24488538355651	0.00504668704477659	0.0850339052311398	Mus81	293678	NM_001025645	NP_001020816	NA	protein_coding
Fbxo18	-0.10200368541048	-1.23805817738249	0.233460185673484	0.522800168180464	Fbxo18	291293	NM_001106119	NP_001099589	NA	protein_coding
Isg20	-0.0716470733762113	-0.422325297676903	0.678378439471297	0.850234310804025	Isg20	293052	NM_001008510	NP_001008510	NA	protein_coding
Xrn2	0.0102770909230872	0.0840789236216866	0.934031175468335	0.973669592450313	Xrn2	362229	NM_001108596	NA	NA	protein_coding
Ercc1	0.189793312349691	1.49268789668789	0.154871956375101	0.430232289952761	Ercc1	292673	NM_001106228	NP_001099698	NA	protein_coding
Ercc4	-0.118182096774178	-1.54120875956184	0.142706708096321	0.414106145175957	Ercc4	NA	NA	NA	NA	protein_coding
Nthl1	0.186194229859344	1.69187125349676	0.109948050585181	0.367149602205845	Nthl1	29541	NM_001105728	NP_001099198	NA	protein_coding
Dffb	-0.112302878987943	-0.976523473064368	0.343263345009136	0.62666941429342	Dffb	84359	NM_053362	NP_445814	NA	protein_coding
Dnase1l3	0.567669290316276	1.24263298630856	0.231813211121893	0.52214974038447	Dnase1l3	116687	NM_053907	NP_446359	NA	protein_coding
Endog	0.0549324030774754	0.426100375623461	0.675681665309258	0.849679336445827	Endog	362100	NM_001034938	NP_001030110	NA	protein_coding
Dicer1	-0.0613535492637718	-0.789033660820781	0.441567438777943	0.699407202352539	Dicer1	299284	NA	NA	NA	protein_coding
Sod1	-0.0669470450610863	-0.566671155212555	0.578759448268658	0.793434806319618	Sod1	24786	NM_017050	NP_058746	NA	protein_coding
Pop4	0.246258777809547	1.75230857913463	0.0987575492151542	0.348817320605632	Pop4	292831	NM_001009642	NP_001009642	NA	protein_coding
Clp1	0.0791041987948073	0.736907470606494	0.471790706210584	0.721619148077124	Clp1	311166	NM_001009599	NP_001009599	NA	protein_coding
Cpsf1	0.261651253075618	2.11230324590839	0.0506446605108291	0.253180886590569	Cpsf1	366952	NM_001130571	NP_001124043	NA	protein_coding
Pcf11	-0.0182836927428829	-0.150193813188498	0.882478865570595	0.950901046771528	Pcf11	361605	NA	NA	NA	protein_coding
Wdr33	-0.0820900410884251	-0.538741274588593	0.597442860286684	0.804762952991721	Wdr33	307524	NM_001107398	NP_001100868	NA	protein_coding
Ern1	-0.359251504275399	-2.43728161202752	0.0267770653294764	0.185958071198264	Ern1	498013	NM_001191926	NP_001178855	NA	protein_coding
Cpsf2	0.0772002937078318	0.651930578483923	0.523652598302595	0.757568995525545	Cpsf2	299256	NM_001106753	NP_001100223	NA	protein_coding
Dcp1a	-0.0229286470822769	-0.325185656317741	0.749231787478843	0.886542678057531	Dcp1a	361109	NM_001191831	NP_001178760	NA	protein_coding
Dcp1b	-0.212466086972368	-1.13515407766854	0.272942665619778	0.563805268937234	Dcp1b	500305	NA	NA	NA	protein_coding
Fan1	0.192195356111414	1.58310295923496	0.132858576117402	0.402057243797425	Fan1	309256	NM_001191633	NP_001178562	NA	protein_coding
Ogg1	-0.0220291766991645	-0.228588881938929	0.822069149663853	0.922528812623339	Ogg1	81528	NM_030870	NP_110497	NA	protein_coding
Ercc3	0.242802855010247	2.22990269951904	0.0403453071069988	0.226761900302896	Ercc3	291703	NM_001031644	NP_001026814	NA	protein_coding
Ercc2	0.313482067166648	1.57654092900846	0.134362048960304	0.404621874695584	Ercc2	308415	NM_001172809	NP_001166280	NA	protein_coding
Elac1	0.0365115469403223	0.399236414535304	0.694969447364619	0.858233708765783	Elac1	307604	NM_001107406	NP_001100876	NA	protein_coding
Ago2	-0.0156726372910301	-0.0780366574302158	0.938761367750483	0.975615506883486	Ago2	59117	NM_021597	NP_067608	NA	protein_coding
Mov10	-0.158209865488217	-0.781720606714444	0.445733123174944	0.701907667123399	Mov10	310756	NM_001107711	NP_001101181	NA	protein_coding
Elac2	0.369626456848886	4.0105016087915	0.000999846414170674	0.0447047434171143	Elac2	282826	NM_172326	NP_758829	NA	protein_coding
Rpp14	-0.104839582357251	-0.716773071626681	0.483792297040731	0.728495514893068	Rpp14	361020	NM_001141929	NP_001135401	NA	protein_coding
Rnasel	-0.613662718173604	-3.05319268944006	0.00755141388971897	0.101226282821761	Rnasel	359726	NM_182673	NP_872614	NA	protein_coding
Rnase2	0.0316205783128671	0.422370551499745	0.678346085003088	0.850234310804025	Rnase2	474169	NM_001007015	NP_001007016	NA	protein_coding
Zc3h12a	0.969050630432944	3.63191673176346	0.00222592383915955	0.0596563287675061	Zc3h12a	313587	NM_001077671	NP_001071139	NA	protein_coding
Rpp25	0.184988466370942	0.825787698041731	0.421003839470405	0.683801882394244	Rpp25	315705	NM_001012124	NP_001012124	NA	protein_coding
Rnaset2	0.219390999688187	1.773240232179	0.0951205995761424	0.344087394209537	Rnaset2	292306	NM_001106210	NP_001099680	NA	protein_coding
Dbr1	-0.00500817729422298	-0.0352428388936487	0.972319740170092	0.987623109664498	Dbr1	681234	NM_001109437	NP_001102907	NA	protein_coding
Tsen15	-0.134055135780169	-1.04996784807419	0.309252288906016	0.59971634583496	Tsen15	289083	NM_001105958	NP_001099428	NA	protein_coding
Tsen54	-0.0880493610644137	-0.591129301267998	0.562648909730523	0.783312266398015	Tsen54	690308	NM_001109576	NP_001103046	NA	protein_coding
Rnaseh1	-0.00665589999941485	-0.059590574820066	0.953215778256665	0.981413536940756	Rnaseh1	298933	NM_001013097	NP_001273867	NA	protein_coding
Rpp38	0.352212314170568	2.47582243225017	0.0247851001140836	0.180197640171699	Rpp38	291317	NM_001033063	NP_001028235	NA	protein_coding
Rnaseh2c	0.189047071835101	1.07020145894967	0.300324841695965	0.590433527812805	Rnaseh2c	100361939	NA	NA	NA	protein_coding
Mrpl44	-0.0899972570492018	-0.650589714822132	0.524495972833615	0.757800359072269	Mrpl44	301552	NM_001031650	NP_001026820	NA	protein_coding
Drosha	0.0848276321976726	0.800534789113054	0.43506573439852	0.694174650795179	Drosha	310159	NM_001107655	NP_001101125	NA	protein_coding
Tsen34l1	-0.213628729295012	-1.93959254734668	0.0701722320313669	0.294896938542213	Tsen34l1	292534	NM_001006968	NP_001006969	NA	protein_coding
Apex1	0.543944901004144	2.18554524014156	0.0439785452300285	0.235750279728819	Apex1	79116	NM_024148	NP_077062	NA	protein_coding
Pop7	0.250399868755291	2.06529157099415	0.0553991541228241	0.262859738441285	Pop7	288564	NM_001105918	NP_001099388	NA	protein_coding
Pop1	0.117077748735224	1.26187398418937	0.224985067114556	0.513462267480881	Pop1	315045	NM_001130550	NP_001124022	NA	protein_coding
Rpp30	0.202677425844077	1.56122830802789	0.137926513963727	0.409330171832235	Rpp30	685332	NM_001191083	NP_001178012	NA	protein_coding
Rpp21	0.354142860324547	2.34767654931619	0.032007552013334	0.205423462905973	Rpp21	406230	NM_001002831	NP_001002831	NA	protein_coding
Rida	-0.216229841283701	-1.52354526126808	0.147039228583637	0.420746479106293	Rida	65151	NM_031714	NP_113902	NA	protein_coding
Rpp40	0.542450425527602	3.11887641768122	0.0065794020322889	0.0958486835300708	Rpp40	291071	NM_001013055	NP_001013073	NA	protein_coding
Toe1	0.146112480015177	0.978770196902427	0.342185403840841	0.626247026069594	Toe1	298443	NM_001106680	NP_001100150	NA	protein_coding
Dis3l	-0.119485987697908	-0.698119570536227	0.49507148124642	0.736836222805107	Dis3l	363077	NM_001008380	NP_001008381	NA	protein_coding
Aifm1	-0.129474681632672	-1.03018974044732	0.3181628954916	0.607939212159886	Aifm1	83533	NM_031356	NP_112646	NA	protein_coding
Apaf1	0.0792036345203018	0.629828962807098	0.537650743162222	0.766476543094173	Apaf1	78963	NM_023979	NP_076469	NA	protein_coding
Dffa	-0.0888182138772011	-0.807719764688165	0.431034866086592	0.690419191109853	Dffa	114214	NM_053679	NP_446131	NA	protein_coding
Bax	0.322026388955202	1.75909387864442	0.0975654746198466	0.347164422060128	Bax	24887	NM_017059	NP_058755	NA	protein_coding
Hsf1	0.0962064969820799	0.872167679928748	0.395948896033189	0.664776523849424	Hsf1	79245	NM_024393	NP_077369	NA	protein_coding
