ID	fold	statistic	pval	padj	rgd_symbol	entrezgene	refseq_mrna	refseq_peptide	refseq_ncrna	gene_biotype
Idh3B	-0.481172666067026	-2.96448918366575	0.00909027767167645	0.0476353249730703	Idh3B	94173	NM_053581	NP_446033	NA	protein_coding
Glyr1	0.0960016959122445	0.64678578096014	0.526892709037152	0.729365162393962	Glyr1	360477	NM_001007800	NP_001007801	NA	protein_coding
Ndufv1	-0.328669021653937	-3.10175363904994	0.00682025921673678	0.0392386768816403	Ndufv1	293655	NM_001006972	NP_001006973	NA	protein_coding
Ugdh	-0.32240132235469	-1.4435008352814	0.168072235665561	0.367007671953545	Ugdh	83472	NM_031325	NP_112615	NA	protein_coding
Ahcy	-0.344375675896156	-1.88743369409105	0.0772802875576317	0.217024717210776	Ahcy	29443	NM_017201	NP_058897	NA	protein_coding
Ctbp2	-0.131377228321711	-1.23250288715991	0.235472340469615	0.455455087577165	Ctbp2	81717	NM_053335	NP_445787	NA	protein_coding
Adh1	-0.671863999580479	-1.59417831819688	0.130353375847388	0.309070171020431	Adh1	24172	NM_019286	NP_062159	NA	protein_coding
Nnt	-0.464936242919435	-3.35661105002198	0.00398627533079541	0.0270848918036628	Nnt	310378	NM_001013157	NP_001013175	NA	protein_coding
Sord	-0.461767447289676	-2.36146957950132	0.0311442529853128	0.113526745691195	Sord	24788	NM_017052	NP_058748	NA	protein_coding
Bdh2	-0.356474813954541	-2.84279571375002	0.0117081427602738	0.0568640391668628	Bdh2	295458	NM_001106473	NP_001099943	NA	protein_coding
Hadha	-0.311546972931019	-1.74396764598172	0.100240349240941	0.259171481054137	Hadha	170670	NM_130826	NP_570839	NA	protein_coding
Me3	-0.143170915020072	-1.51196696135894	0.14993851299114	0.340039127676335	Me3	361602	NM_001108491	NP_001101961	NA	protein_coding
Parp1	0.0921305981061842	0.597319728629072	0.558609163835277	0.752268961028098	Parp1	25591	NM_013063	NP_037195	NA	protein_coding
Ctbp1	-0.132281455280051	-1.29715765789323	0.212873965824063	0.426462393691502	Ctbp1	29382	NM_019201	NP_062074	NA	protein_coding
Ldhb	0.106471544726167	0.421889260302409	0.678690220053496	0.834074927630084	Ldhb	24534	NM_001316333	NP_001303262	NA	protein_coding
Mdh1	-0.436065810848474	-3.68209351945907	0.00200154921493954	0.0171381184845351	Mdh1	24551	NM_033235	NP_001303806	NA	protein_coding
Ldha	0.191454943647603	2.27397323482995	0.0370130593786909	0.128672656628658	Ldha	24533	NM_017025	NP_058721	NA	protein_coding
Gapdhs	-0.220732529914041	-1.45469706537353	0.164988741963458	0.362331788366401	Gapdhs	66020	NM_023964	NP_076454	NA	protein_coding
Idh1	-0.0186469621825953	-0.140617572965114	0.889917869029911	0.951871653120606	Idh1	24479	NM_031510	NP_113698	NA	protein_coding
Dld	-0.608927571555984	-3.76918053184034	0.00166459913625019	0.0151463296406667	Dld	298942	NM_199385	NP_955417	NA	protein_coding
Hadhb	-0.4986288134382	-3.47959995706188	0.00307313407504848	0.0228011650639706	Hadhb	171155	NM_133618	NP_598302	NA	protein_coding
Idh3a	-0.812152658410252	-4.94926712584243	0.000142771947516561	0.00275794742629887	Idh3a	114096	NM_053638	NP_446090	NA	protein_coding
Idh3g	-0.430914597818559	-4.17280339350509	0.000710685080384675	0.00856232015098142	Idh3g	25179	NM_031551	NP_113739	NA	protein_coding
Hpgd	-1.36869956571367	-3.89330587544053	0.00128036251666897	0.0125265854261702	Hpgd	79242	NM_024390	NP_077366	NA	protein_coding
Hibadh	-0.770491101943275	-5.61381027029476	3.80513761536786e-05	0.00117379154657006	Hibadh	63938	NM_022243	NP_071579	NA	protein_coding
Cyb5r3	0.0400273604175503	0.319308461416599	0.753601875536492	0.879939279162231	Cyb5r3	25035	NM_138877	NP_620232	NA	protein_coding
Me1	-0.625729757728448	-3.17600727090654	0.00583472865095414	0.0352148587639487	Me1	24552	NM_012600	NP_036732	NA	protein_coding
Idh2	-0.228750803845913	-2.19026313213634	0.0435782043014981	0.144510167486468	Idh2	361596	NM_001014161	NP_001014183	NA	protein_coding
Hsd11b2	-0.870484800180304	-3.04079607717298	0.00775005149741598	0.0424989043528489	Hsd11b2	25117	NM_017081	NP_058777	NA	protein_coding
Phgdh	-0.648869299030961	-2.41178501188011	0.0281769728389647	0.105249280898486	Phgdh	58835	NM_031620	NP_113808	NA	protein_coding
Aox1	-0.0143923848710887	-0.132147314731448	0.896506610656348	0.95447212325118	Aox1	54349	NM_019363	NP_062236	NA	protein_coding
Me2	-0.168610538743704	-1.9810786400951	0.0649438662189935	0.191858419926341	Me2	307270	NM_001107376	NP_001100846	NA	protein_coding
Gpd1l	-0.170787687902338	-1.11336664761695	0.28191205012469	0.508378232758939	Gpd1l	363159	NM_001191885	NP_001178814	NA	protein_coding
Aox4	-0.0475730370688883	-0.379802630656009	0.709059586539462	0.852465499540258	Aox4	316424	NM_001008523	NP_001008523	NA	protein_coding
