ID	fold	statistic	pval	padj	rgd_symbol	entrezgene	refseq_mrna	refseq_peptide	refseq_ncrna	gene_biotype
Lmod3	0.00644404362576578	0.0866403819671606	0.932026695318283	0.997196801240842	Lmod3	500267	NA	NA	NA	protein_coding
Slmap	-0.404474929939797	-2.03536652675932	0.058634145243792	0.838206051790027	Slmap	290533	NM_001106060	NP_001099530	NA	protein_coding
Ryr1	-0.01834350227975	-0.123327121952898	0.903375869272956	0.997196801240842	Ryr1	NA	NA	NA	NA	protein_coding
Mybpc2	-0.069099242630319	-0.458280595056662	0.652881309050351	0.997196801240842	Mybpc2	292879	NM_001106257	NP_001099727	NA	protein_coding
Glra1	0.0445918893149	0.543661176618851	0.594130004597101	0.997196801240842	Glra1	25674	NM_013133	NP_037265	NA	protein_coding
Lmod1	-0.402258441411795	-1.5192314752428	0.148113899363403	0.915802680457847	Lmod1	304816	NM_001107179	NP_001100649	NA	protein_coding
Drd1	-0.02290248539027	-0.261942550504229	0.796690421351893	0.997196801240842	Drd1	24316	NM_012546	NP_036678	NA	protein_coding
Tpm4	0.198903645873214	1.04428087190797	0.311795754957859	0.965569912738963	Tpm4	24852	NM_012678	NP_036810	NA	protein_coding
Mylpf	0.154772550435319	1.63482898781522	0.121499875386192	0.904024066417282	Mylpf	24584	NM_012605	NP_036737	NA	protein_coding
Myh7	0.093825828599345	1.23527258057077	0.234467468762511	0.960230752002351	Myh7	29557	NM_017240	NP_058936	NA	protein_coding
Actn2	-0.26064976366909	-1.42652797409819	0.172836831619525	0.926773208040587	Actn2	291245	NM_001170325	NP_001163796	NA	protein_coding
Tmod1	-0.242532892839665	-2.58002846358968	0.0200793118616735	0.815590966384435	Tmod1	25566	NM_013044	NP_037176	NA	protein_coding
Hsbp1	0.120457948467021	1.36250750246267	0.191810986192441	0.941366625851707	Hsbp1	286899	NM_173119	NP_775142	NA	protein_coding
Mybpc1	0.0530974450944974	0.39310174159436	0.699405136442022	0.997196801240842	Mybpc1	362867	NM_001100758	NP_001094228	NA	protein_coding
Cald1	-0.47688612529762	-1.96667815717236	0.0667175315749234	0.838206051790027	Cald1	25687	NM_013146	NP_037278	NA	protein_coding
Clcn1	-0.188203461327974	-1.11738794716398	0.28024027949441	0.961411131536463	Clcn1	25688	NM_013147	NP_037279	NA	protein_coding
Tmod3	0.0153264276152552	0.126967175421078	0.90053996420559	0.997196801240842	Tmod3	300838	NM_001011997	NP_001011997	NA	protein_coding
Tmod2	0.0574084201809906	0.612517131979817	0.548757542979126	0.997196801240842	Tmod2	58814	NM_031613	NP_113801	NA	protein_coding
Tmod4	-0.161396438603732	-1.23963022716834	0.232893210994245	0.958161512412227	Tmod4	295261	NM_001270650	NP_001257579	NA	protein_coding
Fkbp1a	-0.0851107853619766	-0.526693081142825	0.605594236102128	0.997196801240842	Fkbp1a	25639	NM_013102	NP_037234	NA	protein_coding
Actn3	0.110102034430174	0.905530875199759	0.378548030783765	0.977957102792118	Actn3	171009	NM_133424	NP_596915	NA	protein_coding
Tpm1	-0.471816744365487	-1.98532468057778	0.0644290798281545	0.838206051790027	Tpm1	24851	NM_001034070	NP_001029242	NA	protein_coding
Myl1	-0.487626185963848	-2.0052993581581	0.0620565030034861	0.838206051790027	Myl1	56781	NM_001077656	NP_001071124	NA	protein_coding
Taz	0.170241382467855	1.25106583248346	0.228801003131551	0.957341125050009	Taz	363521	NM_001025748	NP_001020919	NA	protein_coding
Col4a3bp	-0.0443218993294021	-0.38156952883172	0.70777391456322	0.997196801240842	Col4a3bp	365652	NM_001108935	NP_001102405	NA	protein_coding
Trdn	-0.0126595903290361	-0.196111842844647	0.846978714033375	0.997196801240842	Trdn	59299	NM_021666	NP_067698	NA	protein_coding
Tnnt3	0.179034792067285	1.62336196935201	0.123943720946125	0.906432797668064	Tnnt3	24838	NM_001270666	NP_001257607	NA	protein_coding
Trim63	-0.131388385541525	-1.23283078625857	0.235353201558227	0.961411131536463	Trim63	140939	NM_080903	NP_543179	NA	protein_coding
Myh1	0.0625533509143756	0.920094817764073	0.371116052685363	0.976243021620377	Myh1	252942	NM_001135157	NP_001093955	NA	protein_coding
Myh6	0.0745662780270302	0.906737366574389	0.377928568550672	0.977957102792118	Myh6	29556	NM_017239	NP_058935	NA	protein_coding
Myl3	-0.0539030913409144	-0.36050922396974	0.723156675255902	0.997196801240842	Myl3	24585	NM_012606	NP_036738	NA	protein_coding
Chrnb1	0.0261013454449928	0.35738836917118	0.725446852397494	0.997196801240842	Chrnb1	24261	NM_012528	NP_036660	NA	protein_coding
Gaa	0.10761278446956	0.949104819883375	0.356609726053079	0.969410196033693	Gaa	367562	NM_199118	NP_954549	NA	protein_coding
