ID	fold	statistic	pval	padj	rgd_symbol	entrezgene	refseq_mrna	refseq_peptide	refseq_ncrna	gene_biotype
Timm17a	-0.424691817681392	-4.90813952722255	0.000155212861260567	0.00293185306602634	Timm17a	54311	NM_019351	NP_062224	NA	protein_coding
Ppox	0.0567393908613152	0.673968761816818	0.509900894068012	0.715888142230264	Ppox	289219	NM_001105968	NP_001099438	NA	protein_coding
Tmem11	-0.125231035036079	-1.28810525951112	0.21593101621893	0.430347991923471	Tmem11	303196	NM_001166165	NP_001159637	NA	protein_coding
Etfdh	-0.438879471843166	-2.1102039884245	0.050848735008291	0.161358904446831	Etfdh	295143	NM_198742	NP_942037	NA	protein_coding
Uqcc3	-0.0744837935623233	-0.587147589603107	0.565255435881184	0.756690724857532	Uqcc3	690344	NM_001168661	NP_001162132	NA	protein_coding
Apoo	-0.547142955055555	-3.57428995108898	0.00251484101143982	0.0200281334186582	Apoo	363474	NM_001199178	NP_001186107	NA	protein_coding
Coa3	-0.521304537652872	-4.02523296445275	0.00096928569097755	0.0104058746213039	Coa3	498000	NM_001109047	NP_001102517	NA	protein_coding
Ccdc109b	-1.00604956391269	-2.93302564080792	0.00970655711654218	0.0499254109682381	Ccdc109b	295462	NA	NA	NA	protein_coding
Mcur1	-0.336237652956085	-2.54521900873873	0.0215475891829179	0.0870508019173179	Mcur1	291034	NM_001305178	NP_001292107	NA	protein_coding
Spg7	-0.192547756027458	-1.60872172870728	0.127124766202652	0.30413135449444	Spg7	353231	NM_181388	NP_852053	NA	protein_coding
Afg3l2	-0.568457977631462	-3.14368295603757	0.00624522482656116	0.0367993553699344	Afg3l2	307350	NM_001134864	NP_001128336	NA	protein_coding
Afg3l1	0.110802856469619	0.775993573676882	0.449012441141332	0.668034711159674	Afg3l1	361436	NM_001108456	NP_001101926	NA	protein_coding
Chchd6	0.767130843534392	3.63794671787332	0.00219768061345203	0.0182828649222232	Chchd6	297436	NM_001106608	NP_001100078	NA	protein_coding
Apool	-0.469763664676515	-3.62146597671874	0.00227573615420874	0.0186976863103537	Apool	317191	NM_001014105	NP_001014127	NA	protein_coding
Immt	-0.232099277564641	-1.27191732982166	0.22148395135529	0.437688364720983	Immt	312444	NM_001034928	NP_001030100	NA	protein_coding
Chchd3	-0.510877265847837	-4.73515761789812	0.000221004825139371	0.00376907943216258	Chchd3	296966	NM_001106588	NP_001100058	NA	protein_coding
