ID	fold	statistic	pval	padj	rgd_symbol	entrezgene	refseq_mrna	refseq_peptide	refseq_ncrna	gene_biotype
Sspn	-0.440682492480019	-2.26940786674268	0.0373459704396292	0.838206051790027	Sspn	500364	NM_001109255	NP_001102725	NA	protein_coding
Dag1	-0.0361276815422977	-0.311174219602328	0.759664494214505	0.997196801240842	Dag1	114489	NM_053697	NP_446149	NA	protein_coding
Cav3	-0.14764357779401	-1.07481609417499	0.298315369996646	0.961411131536463	Cav3	29161	NM_019155	NP_062028	NA	protein_coding
Sgce	-0.309441064882271	-1.59845081500291	0.129397736370502	0.909815405896413	Sgce	432360	NM_001002023	NP_001002023	NA	protein_coding
Utrn	-0.215050329459516	-1.46057394824049	0.163388971819058	0.925183658175553	Utrn	25600	NM_013070	NP_037202	NA	protein_coding
Magee1	0.021323681062257	0.199322627326815	0.844508126718686	0.997196801240842	Magee1	317232	NM_001079891	NP_001073360	NA	protein_coding
Fkrp	0.118370270890878	0.84233042425771	0.411952287270501	0.986210363264372	Fkrp	308390	NM_001025678	NP_001020849	NA	protein_coding
Dmd	-0.118661244688427	-1.21230496999189	0.242901472875506	0.961411131536463	Dmd	24907	NM_001005246	NP_001005246	NA	protein_coding
Krt8	0.0100537946742882	0.0672939213826127	0.947177058940697	0.997196801240842	Krt8	25626	NM_199370	NP_955402	NA	protein_coding
Sgcb	-0.319672743224606	-0.806117544877648	0.431931672365741	0.987854637670576	Sgcb	680229	NM_001191068	NP_001177997	NA	protein_coding
Sgcg	-0.111910635718855	-0.53678718706078	0.598761209480306	0.997196801240842	Sgcg	305941	NM_001006993	NP_001006994	NA	protein_coding
Sgca	-0.177111066758932	-1.00712413140332	0.328785494927253	0.967967236250445	Sgca	303468	NM_001107039	NP_001100509	NA	protein_coding
