ID	fold	statistic	pval	padj	rgd_symbol	entrezgene	refseq_mrna	refseq_peptide	refseq_ncrna	gene_biotype
Psma6	0.134707144157133	1.291822037325	0.214671671969745	0.957341125050009	Psma6	29673	NM_017283	NP_058979	NA	protein_coding
Psma7	0.128375956888503	1.22309144850089	0.238911848124093	0.961411131536463	Psma7	29674	NM_001008217	NP_001008218	NA	protein_coding
Psmb5	0.100728667610423	1.14487863333965	0.269008953406054	0.961411131536463	Psmb5	29425	NM_001105727	NP_001099197	NA	protein_coding
Psmb3	0.218984196279703	1.60634539424321	0.127647607426723	0.908731396590842	Psmb3	29676	NM_017285	NP_058981	NA	protein_coding
Psmb2	0.119594183033945	1.20737624723733	0.244741465693704	0.961411131536463	Psmb2	29675	NM_017284	NP_058980	NA	protein_coding
Psma1	0.0985047815677831	1.02127502358763	0.322238944328761	0.966242785565252	Psma1	29668	NM_017278	NP_058974	NA	protein_coding
Psmb1	0.0582564032182251	0.530274270249113	0.603165634439526	0.997196801240842	Psmb1	94198	NM_053590	NP_446042	NA	protein_coding
Psmb6	0.0589788566347487	0.453403070116152	0.656315104171225	0.997196801240842	Psmb6	29666	NM_057099	NP_476440	NA	protein_coding
Psmb4	0.0164691766236214	0.118304554566711	0.90729107834296	0.997196801240842	Psmb4	NA	NM_031629	NP_113817	NA	protein_coding
Psmb10	0.433767913007415	2.35319667490322	0.0316593899586808	0.833040188980032	Psmb10	291983	NM_001025637	NP_001020808	NA	protein_coding
Psma3	0.0131950698307239	0.100158776749424	0.921455966900125	0.997196801240842	Psma3	29670	NM_017280	NP_001004094	NA	protein_coding
Psma4	0.100794396059436	1.17879221951729	0.255624121818909	0.961411131536463	Psma4	29671	NM_017281	NP_058977	NA	protein_coding
Psmb8	0.718510777377018	2.50390102302532	0.0234231429295606	0.815590966384435	Psmb8	24968	NM_080767	NP_542945	NA	protein_coding
Psma2	0.120869367691606	1.013797555041	0.325686518087647	0.967103059009854	Psma2	29669	NM_017279	NP_058975	NA	protein_coding
Psmb7	0.123242554113348	1.00384111371072	0.330317710880299	0.967967236250445	Psmb7	85492	NM_053532	NP_445984	NA	protein_coding
Psmb9	0.449327171790507	1.34953600589843	0.195853152781769	0.946237870316747	Psmb9	24967	NM_012708	NP_036840	NA	protein_coding
Psma5	0.25148983441286	1.91222936294888	0.0738246373856768	0.841774227576197	Psma5	29672	NM_017282	NP_058978	NA	protein_coding
