ID	fold	statistic	pval	padj	rgd_symbol	entrezgene	refseq_mrna	refseq_peptide	refseq_ncrna	gene_biotype
Aadac	-0.307590812515594	-2.61316406330229	0.0187707214180434	0.0785435935116027	Aadac	57300	NM_020538	NP_065413	NA	protein_coding
Cela2a	-0.051742826606072	-0.615957396747553	0.546540514316549	0.743623451408522	Cela2a	24332	NM_012553	NP_036685	NA	protein_coding
Prcp	0.193156650860835	0.987739913993681	0.337905531683771	0.566243155143299	Prcp	293118	NM_001106281	NP_001099751	NA	protein_coding
Cpd	-0.168734756482099	-0.97927697111645	0.341942590001426	0.570525596007969	Cpd	25306	NM_012836	NP_036968	NA	protein_coding
Dpp7	0.676453937808189	4.67790795564195	0.000248593096119597	0.00415063549856749	Dpp7	83799	NM_031973	NP_114179	NA	protein_coding
Cpm	-0.778329900613894	-3.58193388385232	0.00247445950984825	0.0197989930486383	Cpm	314855	NM_001108098	NP_001101568	NA	protein_coding
Ctsa	0.595286883421331	5.41178858739311	5.65521901989674e-05	0.00150360812159303	Ctsa	NA	NM_001011959	NP_001011959	NA	protein_coding
Cpn1	0.0584888337863161	0.456746656059209	0.653960344222085	0.818170047089002	Cpn1	365466	NM_053526	NP_445978	NA	protein_coding
Scpep1	1.02514694009256	7.10512443637794	2.41867462828936e-06	0.000197287155551549	Scpep1	114861	NM_133383	NP_596874	NA	protein_coding
Apeh	-0.264591312150563	-3.41226618968009	0.0035437269055145	0.0249292939293059	Apeh	24206	NM_012500	NP_036632	NA	protein_coding
Prss23	-0.0955773144854746	-0.438002798548504	0.667208972152437	0.826491389229903	Prss23	308807	NM_001007691	NP_001007692	NA	protein_coding
Plat	1.29424292941099	5.17839292211579	8.99537810869826e-05	0.00209739890354765	Plat	25692	NM_013151	NP_037283	NA	protein_coding
F5	1.80747805249077	5.37790714234066	6.04685567931109e-05	0.00156929050216556	F5	NA	NM_001047878	NP_001041343	NA	protein_coding
F2	-0.204546638133748	-1.62856109567647	0.122830526897003	0.297494589185721	F2	29251	NM_022924	NP_075213	NA	protein_coding
Dpp4	-1.49785274343273	-3.5278863438847	0.00277450381726884	0.0213277698458181	Dpp4	25253	NM_012789	NP_036921	NA	protein_coding
F12	-0.10998782994279	-0.826875630469674	0.420404660353623	0.643083719942416	F12	306761	NM_001014006	NP_001014028	NA	protein_coding
Rhbdd3	0.0281045312094639	0.289709662954489	0.775739369805614	0.892691015687239	Rhbdd3	289753	NM_001013875	NP_001013897	NA	protein_coding
Acr	0.158123856086019	1.52090786720452	0.147695490544382	0.336550632967901	Acr	24163	NM_012490	NP_036622	NA	protein_coding
LOC100912724	0.0221105603918588	0.151836119900103	0.881204210469264	0.948333680472196	LOC100912724	29269	NM_017146	NP_058842	NA	protein_coding
Pcsk9	-0.0456636025077559	-0.133948835856089	0.895104593118611	0.953744968997678	Pcsk9	298296	NM_199253	NP_954862	NA	protein_coding
Prepl	-0.176839312732316	-1.1990459759458	0.247875652394208	0.469928464075283	Prepl	298771	NM_001010951	NP_001010951	NA	protein_coding
Mmp8	1.78350108134376	3.67992889410072	0.0020107438031823	0.0171950283111678	Mmp8	63849	NM_022221	NP_071557	NA	protein_coding
Pcsk7	-0.299070949203118	-2.81429525771785	0.0124197997996559	0.059473553954389	Pcsk7	29606	NM_019246	NP_062119	NA	protein_coding
Prss27	-0.048031810053712	-0.338139859457396	0.739630756499708	0.871984196236768	Prss27	287108	NM_182949	NP_891994	NA	protein_coding
Rhbdd1	-0.191389908251713	-1.92334409396276	0.072320998453504	0.205936246461589	Rhbdd1	316557	NM_001024891	NP_001020062	NA	protein_coding
Tmprss11d	-0.237563390246012	-2.91760394577185	0.0100233115529314	0.0512145386050113	Tmprss11d	64565	NM_001033652	NP_001028824	NA	protein_coding
F10	-0.00470136047757963	-0.0392395579400156	0.969182280141717	0.987270085239219	F10	29243	NM_017143	NP_058839	NA	protein_coding
St14	-0.784353387489427	-4.39587639292338	0.000445759932664415	0.00625419795231108	St14	114093	NM_053635	NP_446087	NA	protein_coding
Prss37	0.113406349079824	1.27243432705162	0.221304888961949	0.437479344995487	Prss37	362346	NM_001108625	NP_001102095	NA	protein_coding
Pcsk4	0.0524374597997639	0.445186234592801	0.662117782337128	0.822829272221596	Pcsk4	171085	NM_133559	NP_598243	NA	protein_coding
Masp1	0.072561349197219	0.653769875878248	0.52249696023548	0.726312146168044	Masp1	64023	NM_022257	NP_071593	NA	protein_coding
Gzmbl2	0.0512797258786364	0.585042983112223	0.566635727551466	0.757640408498604	Gzmbl2	171528	NM_138517	NP_612526	NA	protein_coding
Hgf	0.0263136884141009	0.196191415660142	0.846917465478023	0.931929274852673	Hgf	24446	NM_017017	NP_058713	NA	protein_coding
Tpp2	0.00772586686721422	0.0728606913500248	0.94281526695392	0.976519744362346	Tpp2	81815	NM_031137	NP_112399	NA	protein_coding
Prss30	-0.246585832221518	-0.780994240123511	0.446148213793846	0.66559827246575	Prss30	287106	NM_199371	NP_955403	NA	protein_coding
