ID	fold	statistic	pval	padj	rgd_symbol	entrezgene	refseq_mrna	refseq_peptide	refseq_ncrna	gene_biotype
Pmaip1	1.16689494223131	3.30202210079551	0.00447351504171626	0.0293604684352649	Pmaip1	492821	NM_001008385	NP_001008386	NA	protein_coding
Peli1	0.176631181128489	1.03713805703536	0.315011688722451	0.543362164422572	Peli1	305549	NM_001100565	NP_001094035	NA	protein_coding
Mrpl44	-0.309733283443856	-2.23906033532216	0.0396307540198724	0.134828139495365	Mrpl44	301552	NM_001031650	NP_001026820	NA	protein_coding
Drosha	-0.12023252569588	-1.13465762404155	0.273144638315859	0.497984223001638	Drosha	310159	NM_001107655	NP_001101125	NA	protein_coding
Tarbp2	0.345865781129023	2.04336058150972	0.0577535478247914	0.177148472233392	Tarbp2	363006	NM_001034941	NP_001030113	NA	protein_coding
Dicer1	-0.0746465581733728	-0.959987609029595	0.351270038440275	0.579287431813786	Dicer1	299284	NA	NA	NA	protein_coding
Prkra	-0.196042137621196	-0.968294598594835	0.34723169740958	0.575822035960486	Prkra	311130	NM_001024780	NP_001019951	NA	protein_coding
Mettl3	-0.0477026649860317	-0.451114349567357	0.657929124142275	0.820369441488215	Mettl3	361035	NM_001024794	NP_001019965	NA	protein_coding
Dgcr8	-0.379120549772687	-3.35328367452546	0.00401440660965128	0.0272295375602369	Dgcr8	287954	NM_001105865	NP_001099335	NA	protein_coding
Adar	0.00302636580627524	0.0148372605152683	0.988344482610035	0.995476862135436	Adar	81635	NM_031006	NP_112268	NA	protein_coding
Ago3	-0.0986175621530454	-1.32778329560918	0.202784836632971	0.412902162668329	Ago3	313593	NM_001271193	NP_001258122	NA	protein_coding
Ago2	-0.107274254503968	-0.534136284427322	0.600551980707257	0.781475844538436	Ago2	59117	NM_021597	NP_067608	NA	protein_coding
Lin28a	0.221610836384173	1.65004493398223	0.118320851044452	0.289924942481255	Lin28a	500562	NM_001109269	NP_001102739	NA	protein_coding
Rftn1	1.30895097181263	4.44643726129239	0.000401248121651594	0.00584871804185192	Rftn1	501095	NM_001135011	NP_001128483	NA	protein_coding
Irak3	2.55425503284097	6.88261076456929	3.57923887160423e-06	0.000250418816975661	Irak3	314870	NM_001108101	NP_001101571	NA	protein_coding
Ddx1	0.0893299921635844	0.790452528398127	0.440762055744354	0.661530980824252	Ddx1	84474	NM_053414	NP_445866	NA	protein_coding
Irf3	-0.0743974107609624	-0.409864593460713	0.687311810759724	0.839828904488187	Irf3	292892	NM_001006969	NP_001006970	NA	protein_coding
Mapk1	-0.173297656523096	-1.76333550029944	0.0968266962358154	0.253147529740455	Mapk1	116590	NM_053842	NP_446294	NA	protein_coding
