ID	fold	statistic	pval	padj	rgd_symbol	entrezgene	refseq_mrna	refseq_peptide	refseq_ncrna	gene_biotype
Adamts8	0.0954329122632984	0.41314490825166	0.684955364883341	0.838256833641309	Adamts8	NA	NA	NA	NA	protein_coding
Uqcrc2	-0.345761724564504	-2.91013802275888	0.0101802521449013	0.0515819224758372	Uqcrc2	293448	NM_001006970	NP_001006971	NA	protein_coding
Mbtps2	-0.00891852714528074	-0.083037145340931	0.934846555414012	0.973244804964897	Mbtps2	302705	NM_001035007	NP_001030179	NA	protein_coding
Mmp3	2.09879148254382	4.35176751135582	0.000488687785936538	0.00661209102202072	Mmp3	NA	NA	NA	NA	protein_coding
Nln	0.017202808090806	0.0906837260974542	0.928863525602579	0.970740853422357	Nln	117041	NM_053970	NP_446422	NA	protein_coding
Adam4	0.246798259487445	1.91734152092852	0.0731296051624903	0.207812717550538	Adam4	57022	NM_020305	NP_064701	NA	protein_coding
Thop1	0.143001136921492	0.635279369041249	0.53417965966046	0.735815518612397	Thop1	64517	NM_172075	NP_742072	NA	protein_coding
Adam9	0.418882430896164	2.22759625684428	0.040527149651998	0.137135235982299	Adam9	290834	NM_001014772	NP_001014772	NA	protein_coding
Adamts2	1.03654212187982	9.71188888688007	3.92492965151995e-08	1.51147774773694e-05	Adamts2	287899	NM_001137622	NP_001131094	NA	protein_coding
Mmp8	1.78350108134376	3.67992889410072	0.0020107438031823	0.0171950283111678	Mmp8	63849	NM_022221	NP_071557	NA	protein_coding
Mmp14	1.66879905698605	8.26239592145243	3.50159481989822e-07	5.8058387444368e-05	Mmp14	81707	NM_031056	NP_112318	NA	protein_coding
Adam6	-0.0525718747105852	-0.697137425335818	0.495669593594901	0.705532801756996	Adam6	192271	NM_138906	NP_620261	NA	protein_coding
Oma1	0.0389915309269009	0.191736826232531	0.850347786843568	0.933553528198745	Oma1	298282	NM_001106669	NP_001100139	NA	protein_coding
Kel	-0.0418640007316013	-0.456972288318474	0.653801575508264	0.818170047089002	Kel	297025	NM_001191611	NP_001178540	NA	protein_coding
Spg7	-0.192547756027458	-1.60872172870728	0.127124766202652	0.30413135449444	Spg7	353231	NM_181388	NP_852053	NA	protein_coding
Adamts12	0.955681028372437	7.35960066247368	1.55765458210526e-06	0.000146419530717895	Adamts12	294809	NM_001106420	NP_001099890	NA	protein_coding
Ide	-0.20670771838456	-2.35866170478422	0.0313182052054571	0.113917347270794	Ide	25700	NM_013159	NP_037291	NA	protein_coding
Adamts7	0.416792039145355	3.06863728392896	0.00731090688901535	0.0410139128012525	Adamts7	315879	NM_001047101	NP_001040566	NA	protein_coding
Mmp7	0.410706929584514	4.52306941261787	0.000342250611463746	0.00523148245794392	Mmp7	25335	NM_012864	NP_036996	NA	protein_coding
Adamts10	0.366681863899966	3.42855335990062	0.00342370775159863	0.0245331471420074	Adamts10	314655	NM_001271445	NP_001258374	NA	protein_coding
Trabd2b	0.00137634769660355	0.0130962673375564	0.989712043834242	0.995619265013441	Trabd2b	689914	NA	NA	NA	protein_coding
LOC103694874	0.000852415790038918	0.00454325230057077	0.996430889223739	0.998438136272704	LOC103694874	103694874	NM_012980	NP_037112	NA	protein_coding
Adamts9	1.7109681814916	5.09786791562944	0.000105736982940584	0.00233757055989757	Adamts9	312566	NM_001107877	NP_001101347	NA	protein_coding
Mmp23	1.18325588633882	7.85393905221096	6.79024014148392e-07	9.13551092331112e-05	Mmp23	94339	NM_053606	NP_446058	NA	protein_coding
Adam18	-0.13268756098686	-1.01481870507831	0.325214161475001	0.554471102497652	Adam18	57029	NA	NA	NA	protein_coding
Mmp12	3.22045313018499	5.42303576332867	5.53107961659342e-05	0.00148678759166489	Mmp12	117033	NM_053963	NP_446415	NA	protein_coding
Ecel1	0.0831832498580147	0.776312624738941	0.448829357769844	0.667845553166696	Ecel1	60417	NM_021776	NP_068544	NA	protein_coding
Adamtsl4	-0.407098923287684	-2.03804203929808	0.05833807024053	0.178391363353342	Adamtsl4	310670	NM_001034012	NP_001029184	NA	protein_coding
Adam23	-0.0556426948121018	-0.656333815959407	0.520888424262497	0.725173878582588	Adam23	301460	NM_001029899	NP_001025070	NA	protein_coding
Mipep	-0.31058305409235	-3.18997317406574	0.00566570336871949	0.034491161048329	Mipep	81684	NM_031052	NP_112314	NA	protein_coding
Mmp24	-0.105342198347121	-0.912962205373758	0.374743357262027	0.603085224992462	Mmp24	83513	NA	NP_113945	NA	protein_coding
Uqcrc1	-0.435493492221109	-4.46240978947423	0.000388149408957782	0.00571616947750145	Uqcrc1	301011	NM_001004250	NP_001004250	NA	protein_coding
Afg3l2	-0.568457977631462	-3.14368295603757	0.00624522482656116	0.0367993553699344	Afg3l2	307350	NM_001134864	NP_001128336	NA	protein_coding
Mmp16	-0.0275715040707509	-0.265556844498239	0.79395384273993	0.902172184906652	Mmp16	65205	NM_080776	NP_542954	NA	protein_coding
Mmp2	1.837853476235	7.00464476158164	2.88455477155365e-06	0.000220742402966715	Mmp2	81686	NM_031054	NP_112316	NA	protein_coding
Atp23	0.309953382502147	2.40490522014868	0.0285663732965671	0.106404169864093	Atp23	299828	NM_001134466	NP_001127938	NA	protein_coding
Mmp10	1.00878833644736	2.87668850700324	0.0109132360466464	0.0542390557555641	Mmp10	117061	NM_133514	NP_598198	NA	protein_coding
Mmp13	3.44434580704683	4.77811472808192	0.000202377632303907	0.00350853992853568	Mmp13	171052	NM_133530	NP_598214	NA	protein_coding
Adam3a	0.101155240080701	0.630599995785829	0.537158959159302	0.738014000971775	Adam3a	57021	NM_020302	NP_064698	NA	protein_coding
Pmpcb	-0.274215485205564	-2.39482305678629	0.029146198697395	0.107966183133643	Pmpcb	64198	NM_022395	NP_071790	NA	protein_coding
Mmp9	2.37380417021074	4.98548965223213	0.000132663950495666	0.00267524027198862	Mmp9	81687	NM_031055	NP_112317	NA	protein_coding
LOC100910779	-0.295625879029567	-2.31849155338055	0.0339087021191635	0.120908627807221	LOC100910779	100910779	NM_053682	NP_446134	NA	protein_coding
Mmp17	0.00918582707169957	0.0628958144886186	0.950624389828548	0.980462311540024	Mmp17	288626	NM_001105925	NP_001099395	NA	protein_coding
Ece1	0.431622698817121	3.7283350103115	0.0018148938559344	0.0160967331739561	Ece1	94204	NM_053596	NP_446048	NA	protein_coding
Adam19	0.692003760150121	5.74127118589354	2.97154104910504e-05	0.00101341866765787	Adam19	303068	NM_001160228	NP_001153700	NA	protein_coding
