ID	fold	statistic	pval	padj	rgd_symbol	entrezgene	refseq_mrna	refseq_peptide	refseq_ncrna	gene_biotype
Rae1	0.14743979325619	1.63972963869185	0.120468099398621	0.901095345000465	Rae1	362281	NM_001033708	NP_001028880	NA	protein_coding
Nup98	0.0318739037751339	0.376657134412868	0.711350632704269	0.997196801240842	Nup98	81738	NM_031074	NP_112336	NA	protein_coding
Tpr	-0.0876897655441766	-0.406882486702446	0.689456928617243	0.997196801240842	Tpr	304862	NM_001107185	NP_001100655	NA	protein_coding
Nup133	0.0174417163858278	0.081763732423135	0.9358433329891	0.997196801240842	Nup133	292085	NA	NA	NA	protein_coding
Nxf1	0.207810207329201	1.06751450630698	0.301499435295133	0.961614026288312	Nxf1	59087	NM_021579	NP_067590	NA	protein_coding
Nup62	0.275846782531236	2.1788667128364	0.0445510679980838	0.838206051790027	Nup62	65274	NM_023098	NP_075586	NA	protein_coding
Nxt1	0.000301025005810196	0.00267431469065523	0.997899093525316	0.999581729289175	Nxt1	296219	NM_001106521	NP_001099991	NA	protein_coding
Alkbh5	0.0998315188821586	0.8478120763184	0.408981014140152	0.985874641131951	Alkbh5	303193	NM_001191643	NP_001178572	NA	protein_coding
Ddx25	0.0776198479984105	0.936361351875316	0.362933244097771	0.972983846404489	Ddx25	58856	NM_031630	NP_113818	NA	protein_coding
Nup85	0.227429052129929	1.26108124449951	0.225263250652543	0.957341125050009	Nup85	287830	NM_001025401	NP_001020572	NA	protein_coding
Thoc5	0.024725810017773	0.305097301990003	0.764204354801532	0.997196801240842	Thoc5	360972	NM_001012153	NP_001012153	NA	protein_coding
Thoc7	0.0561851532747291	0.560190745968239	0.583067590837742	0.997196801240842	Thoc7	305714	NM_001271294	NP_001258223	NA	protein_coding
Nup107	0.25360774625755	1.20353636553153	0.246182382330628	0.961411131536463	Nup107	116555	NM_053830	NP_446282	NA	protein_coding
Ncbp1	0.206715683730538	1.77753287333511	0.0943894129600963	0.854911081235727	Ncbp1	298075	NM_001014785	NP_001014785	NA	protein_coding
