ID	fold	statistic	pval	padj	rgd_symbol	entrezgene	refseq_mrna	refseq_peptide	refseq_ncrna	gene_biotype
Slc32a1	0.120738191237937	1.08705849564301	0.293032049785829	0.961411131536463	Slc32a1	83612	NM_031782	NP_113970	NA	protein_coding
Wdr7	0.0706950218091142	0.97454224712878	0.344215874428509	0.969280898447854	Wdr7	66031	NM_023975	NP_076465	NA	protein_coding
Tor1a	0.302200274076923	3.02176316164208	0.00806502500184159	0.815590966384435	Tor1a	266606	NM_153303	NP_695215	NA	protein_coding
Stxbp5	-0.0536488268707087	-0.569730323408859	0.576731435311538	0.997196801240842	Stxbp5	81022	NM_178345	NP_848035	NA	protein_coding
Cdk16	-0.126812119881933	-1.12348143294178	0.277721116793392	0.961411131536463	Cdk16	81741	NM_031077	NP_112339	NA	protein_coding
Cops4	0.0805345238956665	0.905514759365058	0.378556309947202	0.977957102792118	Cops4	360915	NM_001004275	NP_001004275	NA	protein_coding
Syngr3	-0.203533441985194	-1.1185930164862	0.279740736418823	0.961411131536463	Syngr3	302975	NM_001106985	NP_001100455	NA	protein_coding
Dbi	0.0808168670238913	0.65772899461642	0.520014307766852	0.997008139256725	Dbi	25045	NM_031853	NP_114054	NA	protein_coding
Tprg1l	0.123152393688363	1.32625543683467	0.203278972255612	0.951424428038374	Tprg1l	687090	NM_001110318	NP_001103788	NA	protein_coding
Kcnk9	-0.0523523643569099	-0.443706855719217	0.663164890089269	0.997196801240842	Kcnk9	84429	NM_053405	NP_445857	NA	protein_coding
Syt4	-0.114464092967479	-1.02777362090999	0.319263940185115	0.966242785565252	Syt4	64440	NM_031693	NP_113881	NA	protein_coding
Syt11	-0.0405217119594097	-0.329197698828394	0.746253613280339	0.997196801240842	Syt11	60568	NM_031667	NP_113855	NA	protein_coding
Pebp1	0.0207520506910726	0.158037539106973	0.876394128324806	0.997196801240842	Pebp1	29542	NM_017236	NP_058932	NA	protein_coding
Rabac1	-0.0100875406053298	-0.0732199732499395	0.942533817878845	0.997196801240842	Rabac1	83583	NM_031774	NP_113962	NA	protein_coding
