ID	fold	statistic	pval	padj	rgd_symbol	entrezgene	refseq_mrna	refseq_peptide	refseq_ncrna	gene_biotype
Nudt7	-0.504881650239891	-3.21068703210915	0.00542386202206315	0.0876184909599321	Nudt7	361413	NM_001305426	NP_001292355	NA	protein_coding
Myo1b	-0.0284546174720202	-0.27390145673749	0.7876463447209	0.904474996467689	Myo1b	117057	NM_053986	NP_446438	NA	protein_coding
Myh7	0.0239769300191952	0.315670478599779	0.75631131002026	0.88950034596151	Myh7	29557	NM_017240	NP_058936	NA	protein_coding
Myo1c	0.290376110197252	2.16368305381916	0.0458783900249343	0.240817884174581	Myo1c	65261	NM_023092	NP_075580	NA	protein_coding
Myh10	0.421741209604167	1.50613628833979	0.151416537889998	0.426826594883305	Myh10	79433	NM_031520	NP_113708	NA	protein_coding
Myh14	-0.826923839821641	-2.76607776243842	0.0137201892505404	0.129787336983321	Myh14	308572	NM_001100690	NP_001094160	NA	protein_coding
Myo1d	-0.235137845084425	-1.07847021029651	0.296731152887675	0.587264009146728	Myo1d	25485	NM_012983	NP_037115	NA	protein_coding
Myh3	-0.0111248429524453	-0.0906862653455886	0.928861539491186	0.972434811051813	Myh3	24583	NM_012604	NP_036736	NA	protein_coding
Myh1	0.00528397891554233	0.0777218413769713	0.939007888215991	0.975615506883486	Myh1	252942	NM_001135157	NP_001093955	NA	protein_coding
Myh6	0.0717572603682264	0.872579281418504	0.395731041160959	0.664776523849424	Myh6	29556	NM_017239	NP_058935	NA	protein_coding
Myo5a	1.05918594305549	3.37336715591662	0.00384755624739461	0.0761726807320014	Myo5a	NA	NM_022178	NP_071514	NA	protein_coding
Myo9b	0.184402836219786	1.92189542748034	0.0725154115342559	0.298719455795703	Myo9b	25486	NM_012984	NP_037116	NA	protein_coding
Mcm6	0.708225071903033	2.73752961702965	0.0145510983870347	0.133732738065318	Mcm6	29685	NM_017287	NP_058983	NA	protein_coding
Recql5	0.0391006348293095	0.3480899582698	0.732286194629552	0.875736617215323	Recql5	287834	NM_001105853	NP_001099323	NA	protein_coding
Mcm5	0.816790777720477	3.14898261330933	0.00617602612685447	0.0924380196619266	Mcm5	291885	NM_001106170	NP_001099640	NA	protein_coding
Chd8	-0.0225170795236123	-0.353175813237625	0.728542420373681	0.873142923488749	Chd8	65027	NM_022933	NP_075222	NA	protein_coding
Mcm2	0.570469312492227	2.08691481215701	0.0531638166834203	0.25878494148866	Mcm2	312538	NM_001107873	NP_001101343	NA	protein_coding
Mcm7	0.464411054837697	2.32139216447794	0.033715125380663	0.211013584804723	Mcm7	288532	NM_001004203	NP_001004203	NA	protein_coding
Slc25a16	-0.420035121230345	-1.6669511366468	0.114872706045013	0.375739314707049	Slc25a16	361836	NM_001100860	NP_001094330	NA	protein_coding
Peo1	-0.426313694290296	-2.30103626025095	0.0350957257235922	0.21507842591799	Peo1	309441	NM_001107599	NP_001101069	NA	protein_coding
Mcm4	0.796505834210733	2.96559728750136	0.00906928398265039	0.107303381749138	Mcm4	29728	NM_033651	NP_387500	NA	protein_coding
Mcm3	0.870319427346045	2.29434198717273	0.0355611724897638	0.21624964376456	Mcm3	316273	NM_001191805	NP_001178734	NA	protein_coding
Supv3l1	0.000990727972681071	0.00795096901443487	0.993753885229264	0.996433355796329	Supv3l1	NA	NM_001012462	NP_001012480	NA	protein_coding
Fbxo18	-0.10200368541048	-1.23805817738249	0.233460185673484	0.522800168180464	Fbxo18	291293	NM_001106119	NP_001099589	NA	protein_coding
Ruvbl2	0.409584396692161	2.31751907514575	0.0339738343106871	0.211754931164177	Ruvbl2	292907	NM_001025405	NP_001020576	NA	protein_coding
Rfc2	0.466736909576441	2.39572789973587	0.0290937119289154	0.195124007307524	Rfc2	116468	NM_053786	NP_446238	NA	protein_coding
Rfc4	0.337037611151471	1.33000152238396	0.202069130217863	0.490205502243619	Rfc4	288003	NM_001105869	NP_001099339	NA	protein_coding
Dscc1	0.28098336894858	1.89875221089753	0.0756853554135009	0.3044244517946	Dscc1	299933	NA	NP_001292165	NA	protein_coding
Rfc1	0.11489966698393	0.849583033772605	0.408024077595026	0.674278992016809	Rfc1	89809	NM_053547	NP_445999	NA	protein_coding
Rfc3	0.375556155106431	1.53393188470348	0.144478428417802	0.416715022578334	Rfc3	288414	NM_001009629	NP_001009629	NA	protein_coding
Rad17	-0.0999604734923532	-0.729594844678681	0.476128674432767	0.723744688743143	Rad17	310034	NM_001024778	NP_001019949	NA	protein_coding
Chtf8	0.158760639966038	1.89435660150339	0.0763012325457513	0.305901618560879	Chtf8	364996	NM_001194951	NP_001181880	NA	protein_coding
Rfc5	0.248775367786105	1.57190196148681	0.135433584949918	0.406030996175341	Rfc5	304528	NM_001107146	NP_001100616	NA	protein_coding
Chtf18	0.300169967797589	2.6011050204007	0.0192372304517085	0.156545423258231	Chtf18	287146	NM_001105773	NP_001099243	NA	protein_coding
Ddx5	-0.105614948494241	-0.726529109284446	0.477954422304123	0.724783559458471	Ddx5	287765	NM_001007613	NP_001007614	NA	protein_coding
Ddx52	-0.07712822998813	-0.681701209102417	0.505125342543872	0.743641181315668	Ddx52	85432	NM_053525	NP_445977	NA	protein_coding
Skiv2l	-0.00619461657005793	-0.0810703673526677	0.936386118354691	0.974932625232715	Skiv2l	294260	NM_213559	NP_998724	NA	protein_coding
Dynlt1	0.154602382105741	0.904744794837036	0.378952004938128	0.653693451161844	Dynlt1	83462	NM_031318	NP_112608	NA	protein_coding
Myo18b	0.022883567981546	0.216723404772967	0.831148620472609	0.927313292635702	Myo18b	304551	NA	NA	NA	protein_coding
Myo6	-0.942573300728665	-3.29809627936838	0.00451074734938404	0.0815898512984041	Myo6	315840	NA	NA	NA	protein_coding
Dynlrb1	-0.0789421913727182	-0.837325312978077	0.414677474954819	0.678883666485276	Dynlrb1	170714	NM_131910	NP_571985	NA	protein_coding
Cgn	-0.445378900190581	-1.64164560859521	0.120066760140636	0.383250530095964	Cgn	310655	NA	NA	NA	protein_coding
Dynll1	0.167548020828299	1.68094101669531	0.112085141118488	0.370686442247432	Dynll1	58945	NM_053319	NP_445771	NA	protein_coding
Dync2li1	0.67073416838336	3.9292931169468	0.0011866647169119	0.0473839340283391	Dync2li1	298767	NM_001013940	NP_001013962	NA	protein_coding
Dnai1	0.110761109816548	0.66426333660969	0.515931420579287	0.751762394589958	Dnai1	500442	NM_001024342	NP_001019513	NA	protein_coding
Myo9a	0.161432114606773	1.79690814341855	0.0911501820172225	0.336368121459537	Myo9a	171296	NM_134335	NP_599162	NA	protein_coding
Myo1f	1.0682585613079	5.02565967241168	0.00012231014513593	0.0152097761732577	Myo1f	314654	NM_001108076	NP_001101546	NA	protein_coding
Myo7b	-0.885151277546544	-2.85124922572556	0.0115047725792324	0.118404841076635	Myo7b	498834	NM_001191941	NP_001178870	NA	protein_coding
Dctn2	0.0447690505775888	0.454071650116715	0.655843948425248	0.838158614293016	Dctn2	299850	NM_001004239	NP_001004239	NA	protein_coding
Myo18a	-0.556337253835282	-2.22190568125918	0.0409790575096227	0.228348384182106	Myo18a	360570	NM_001172137	NP_001165608	NA	protein_coding
Ccdc102a	0.132867148599664	1.32448838674673	0.203851663234058	0.491575387106814	Ccdc102a	361363	NM_001108437	NP_001101907	NA	protein_coding
Myo10	0.0496186942686023	0.392539387949928	0.699812313491907	0.859840475915498	Myo10	310178	NM_001107657	NP_001101127	NA	protein_coding
Myo5c	-0.634046058151361	-1.56909406614193	0.136085673965957	0.407063587022199	Myo5c	315820	NA	NA	NA	protein_coding
Myo1g	0.952522235816271	2.06774885343343	0.0551408778080891	0.262259680985246	Myo1g	289785	NM_001134843	NP_001128315	NA	protein_coding
Myh11	-0.560571873735979	-1.80255168343956	0.0902252512556912	0.334264085249739	Myh11	24582	NM_001170600	NP_001164071	NA	protein_coding
Dynll2	-0.20625822526867	-2.39592388407213	0.0290823552945453	0.195124007307524	Dynll2	140734	NM_080697	NP_542428	NA	protein_coding
Myo5b	-0.80471519773519	-2.5779598000334	0.0201638331222068	0.161347066345477	Myo5b	NA	NM_017083	NP_058779	NA	protein_coding
Myo16	0.0836308530437435	0.917652599975604	0.372355352645225	0.649405142422015	Myo16	192253	NM_138893	NP_620248	NA	protein_coding
Slc26a5	0.142416891554854	1.46514781040663	0.162152781044875	0.440048509365514	Slc26a5	83819	NM_030840	NP_110467	NA	protein_coding
Dnali1	0.195819631721938	1.57633544659326	0.134409360160022	0.404621874695584	Dnali1	298524	NM_001031647	NP_001026817	NA	protein_coding
Cgnl1	-0.235931014871907	-1.86080680877927	0.0811510931933564	0.315564088124524	Cgnl1	315795	NM_001108164	NP_001101634	NA	protein_coding
Myl3	0.0311387063641977	0.208258758218153	0.837640980873556	0.930378763472895	Myl3	24585	NM_012606	NP_036738	NA	protein_coding
Kif20b	0.0871093691080667	0.292936760198182	0.773315645026221	0.89830127180335	Kif20b	309523	NM_001107609	NP_001101079	NA	protein_coding
Bbs4	-0.150770363703014	-1.26680984502775	0.223259046820263	0.511593282018869	Bbs4	300754	NM_001106826	NP_001100296	NA	protein_coding
Kif3a	-0.0942901775293388	-1.11688001873982	0.280451032197979	0.571140297232937	Kif3a	84392	NM_053377	NP_445829	NA	protein_coding
Kif15	-0.107477151867374	-0.487554365640715	0.632443589425324	0.824337981281747	Kif15	353302	NM_181635	NP_853666	NA	protein_coding
Kif20a	0.53932101812098	1.81075086351184	0.0888962047768905	0.331656644892746	Kif20a	361308	NM_001108426	NP_001101896	NA	protein_coding
Kif22	0.274720245292195	1.25498206184658	0.22741254353197	0.516720773636213	Kif22	293502	NM_001009645	NP_001009645	NA	protein_coding
Dnah1	0.100409305980823	1.10230750582786	0.286547831869747	0.577936816499585	Dnah1	171339	NM_001033655	NP_001028827	NA	protein_coding
Dync1h1	-0.06255449664868	-0.513429986151343	0.614630198568133	0.813735755850767	Dync1h1	29489	NM_019226	NP_062099	NA	protein_coding
Dnah12	0.0573252333405616	0.5169264288611	0.612241810017011	0.812268951503618	Dnah12	252959	NA	NA	NA	protein_coding
Kif5c	0.327651097417719	2.03556383662796	0.0586122641730237	0.270141527313861	Kif5c	311024	NM_001107730	NP_001101200	NA	protein_coding
Kif2c	-0.187337941177075	-1.1697631850393	0.259137230404433	0.550165437767762	Kif2c	171529	NM_001085369	NP_001078838	NA	protein_coding
Dnah2	0.0303402266216231	0.384873730581861	0.705372084040194	0.861455952866684	Dnah2	303242	NA	NA	NA	protein_coding
Klc4	-0.410471717053237	-2.24261409002873	0.0393566396563504	0.224155057424253	Klc4	316226	NM_001009601	NP_001009601	NA	protein_coding
Dync2h1	-0.0750769976067955	-0.538345285298207	0.59770990252249	0.804762952991721	Dync2h1	65209	NM_023024	NP_075413	NA	protein_coding
Dync1li1	0.0794762899738339	0.792950036067479	0.439346653480239	0.697370077017297	Dync1li1	252902	NM_145772	NP_665715	NA	protein_coding
Cenpe	0.305615951184144	1.54710988130157	0.141283385413816	0.412914108789386	Cenpe	362044	NA	NA	NA	protein_coding
Klc3	0.0634065191719895	0.479336015489928	0.638151271932215	0.828010831191969	Klc3	171549	NM_138520	NP_612529	NA	protein_coding
Kif3c	0.0984633693900521	0.702197187828241	0.492592793488184	0.735623313567918	Kif3c	85248	NM_053486	NP_445938	NA	protein_coding
Kif5a	0.0750186558500321	0.933744080690781	0.364241441961247	0.642007136296082	Kif5a	314906	NM_212523	NP_997688	NA	protein_coding
Kif23	0.179507766135207	1.7970284349184	0.0911303804807639	0.336368121459537	Kif23	315740	NM_001108155	NP_001101625	NA	protein_coding
Kifc3	-0.165442794438942	-1.20669987110051	0.244994804668809	0.534395757013748	Kifc3	307644	NM_001103352	NP_001096822	NA	protein_coding
Kif1a	0.172981341649624	1.77516434832117	0.0947922433792445	0.343751458524125	Kif1a	363288	NA	NA	NA	protein_coding
Kif3b	-0.0945008435182766	-0.99160108174668	0.336074828981434	0.621639496185368	Kif3b	296284	NM_001106529	NP_001099999	NA	protein_coding
Kif13a	-0.125304141247924	-0.792392613004172	0.439662311514667	0.697685587513239	Kif13a	308173	NM_001107462	NP_001100932	NA	protein_coding
Kif16b	-0.0425950617307107	-0.410962906883958	0.686522454497047	0.854609495493821	Kif16b	311478	NM_001107783	NP_001101253	NA	protein_coding
Kif18a	-0.0622635709958939	-0.414816885504178	0.683755572980009	0.852998022604678	Kif18a	362186	NM_001137642	NP_001131114	NA	protein_coding
Kif12	-0.0783928158763842	-0.524466293522479	0.607106758983473	0.809461530860938	Kif12	313254	NM_001012102	NP_001012102	NA	protein_coding
Dync1li2	-0.294477174520248	-1.77775997139631	0.0943508679424615	0.342879957837779	Dync1li2	81655	NM_031026	NP_112288	NA	protein_coding
Klc2	0.063359205794816	0.501078305311533	0.62310328323081	0.818858746538322	Klc2	309159	NA	NA	NA	protein_coding
Kifc2	-0.984180948145276	-2.44163928568183	0.026544475266763	0.185098099144052	Kifc2	300053	NM_198752	NP_942047	NA	protein_coding
Kifc1	0.600185646577311	2.66215768751282	0.0169843869930678	0.146608540797718	Kifc1	294286	NM_001005878	NP_001005878	NA	protein_coding
Klc1	0.0027117004543582	0.0189067876944235	0.985147997115011	0.993408950758945	Klc1	171041	NM_001081973	NP_001075442	NA	protein_coding
Kif1b	-0.234096355892079	-1.23316188989093	0.235232945728197	0.524949080389761	Kif1b	117548	NM_057200	NP_476548	NA	protein_coding
Dnah7	0.170525457186946	2.5566351493559	0.021055127710345	0.164656971823751	Dnah7	252893	NA	NA	NA	protein_coding
Dnah17	0.043270704041956	0.534348091724896	0.600408800504961	0.805810034899182	Dnah17	287845	NA	NA	NA	protein_coding
Top2a	0.38324942340868	1.71638921416667	0.105282173083037	0.359925138105754	Top2a	NA	NM_022183	NP_071519	NA	protein_coding
Top1	0.193812958663774	1.25201200782181	0.228464942045596	0.517732437004617	Top1	64550	NM_022615	NP_072137	NA	protein_coding
Top1mt	-0.12944431190613	-0.785719420955141	0.443452273664759	0.700441021832482	Top1mt	300029	NM_001002798	NP_001002798	NA	protein_coding
Mtif2	-0.117771154621226	-0.797367693971993	0.436850063390753	0.695603431120809	Mtif2	305606	NM_001004254	NP_001004254	NA	protein_coding
Mx2	-0.0352490021222636	-0.249161791306556	0.806389181283412	0.914518245975901	Mx2	286918	NM_134350	NP_599177	NA	protein_coding
Rac2	1.03811077008596	3.05018227306645	0.00759918784095339	0.101551581268297	Rac2	366957	NM_001008384	NP_001008385	NA	protein_coding
Rab22a	-0.370060729875403	-2.01401627785031	0.0610461286214388	0.27589028845355	Rab22a	366265	NM_001108966	NP_001102436	NA	protein_coding
Arhgdib	1.51606103190545	2.92363612930363	0.00989823232133758	0.110228635682955	Arhgdib	362456	NM_001009600	NP_001009600	NA	protein_coding
Diras1	-0.036461347711974	-0.389048489672923	0.702342040232422	0.860265023127786	Diras1	366826	NM_001108987	NP_001102457	NA	protein_coding
Cdc42	0.198705783620463	1.69096875148072	0.110123164248295	0.367399036556959	Cdc42	64465	NM_171994	NP_741991	NA	protein_coding
Mmaa	-0.122624537992052	-0.620266318219767	0.543770563599457	0.770845880362477	Mmaa	291939	NM_001106174	NP_001099644	NA	protein_coding
Gnai3	-0.0177336742931598	-0.126848330274544	0.900632532736793	0.959180924983315	Gnai3	25643	NM_013106	NP_037238	NA	protein_coding
