ID	fold	statistic	pval	padj	rgd_symbol	entrezgene	refseq_mrna	refseq_peptide	refseq_ncrna	gene_biotype
Aen	0.084132547042902	0.969101164324337	0.346841325021827	0.628219046898888	Aen	361594	NM_001108487	NP_001101957	NA	protein_coding
Isg20	-0.0716470733762113	-0.422325297676903	0.678378439471297	0.850234310804025	Isg20	293052	NM_001008510	NP_001008510	NA	protein_coding
Rexo4	0.617076881047327	2.13152950864952	0.0488102675318969	0.247902149055534	Rexo4	311826	NM_001033884	NP_001029056	NA	protein_coding
Xrn1	-0.220678871807007	-1.3971376045669	0.181348313891629	0.465181687827983	Xrn1	300944	NM_001305240	NP_001292169	NA	protein_coding
Ddx1	0.0926658307734574	0.819970297286694	0.424217083189203	0.686646934809615	Ddx1	84474	NM_053414	NP_445866	NA	protein_coding
Fen1	0.42537688929438	2.59744545219789	0.0193809808487648	0.156968960180281	Fen1	84490	NM_053430	NP_445882	NA	protein_coding
Isg20l2	0.249297965623594	2.64472674988766	0.0176004002584143	0.148700338488995	Isg20l2	361977	NM_001007741	NP_001007742	NA	protein_coding
Pan2	0.302019234958505	2.12964521222417	0.0489873152880055	0.248432697497115	Pan2	408200	NM_001008862	NP_001008862	NA	protein_coding
Cnot7	-0.218023020033765	-1.09701164492823	0.288787625345214	0.580395062520399	Cnot7	306492	NM_001107313	NP_001100783	NA	protein_coding
Toe1	0.146112480015177	0.978770196902427	0.342185403840841	0.626247026069594	Toe1	298443	NM_001106680	NP_001100150	NA	protein_coding
Rexo2	0.362823209831983	2.3314858577848	0.0330495375875068	0.20902791222326	Rexo2	300689	NM_001008326	NP_001008327	NA	protein_coding
Usb1	-0.151669017828747	-1.2122309688943	0.242929020040359	0.532614626490691	Usb1	307643	NM_001014013	NP_001014035	NA	protein_coding
Dis3l	-0.119485987697908	-0.698119570536227	0.49507148124642	0.736836222805107	Dis3l	363077	NM_001008380	NP_001008381	NA	protein_coding
Exosc10	0.36065323190825	3.23727559506542	0.00512830903334627	0.0855052419554298	Exosc10	313707	NA	NA	NA	protein_coding
Cnot8	0.174248117348155	1.57485116104491	0.134751527765722	0.405422717018275	Cnot8	363603	NM_001008382	NP_001008383	NA	protein_coding
Xrn2	0.0102770909230872	0.0840789236216866	0.934031175468335	0.973669592450313	Xrn2	362229	NM_001108596	NA	NA	protein_coding
Pnpt1	0.242970646464061	1.90444308797849	0.074894593396508	0.302769826357791	Pnpt1	360992	NM_001142371	NP_001135843	NA	protein_coding
Enpp3	1.41518172172979	4.45707628245225	0.000392474105394973	0.029258155192925	Enpp3	54410	NM_019370	NP_062243	NA	protein_coding
Enpp1	-0.141482103905917	-1.08493643758351	0.293942884920905	0.584264095935025	Enpp1	85496	NM_053535	NP_445987	NA	protein_coding
Zc3h12a	0.969050630432944	3.63191673176346	0.00222592383915955	0.0596563287675061	Zc3h12a	313587	NM_001077671	NP_001071139	NA	protein_coding
Cnot1	-0.0521796195880757	-0.451722939614667	0.657499771686079	0.83949008282229	Cnot1	291841	NM_001134840	NP_001128312	NA	protein_coding
Noct	-0.367753386666572	-1.49163667094894	0.155144799960322	0.430625115537393	Noct	310395	NM_138526	NP_612535	NA	protein_coding
Cnot6l	-0.307244186705956	-1.96928861778459	0.0663928030792819	0.28566319231817	Cnot6l	360917	NM_001108355	NP_001101825	NA	protein_coding
Trex2	0.263382792128092	1.55253925767109	0.139984414629209	0.412231321793292	Trex2	309275	NM_001107580	NP_001101050	NA	protein_coding
Mgme1	0.0113238382359278	0.0777159505472387	0.9390125011616	0.975615506883486	Mgme1	296200	NM_001009655	NP_001009655	NA	protein_coding
Apex1	0.543944901004144	2.18554524014156	0.0439785452300285	0.235750279728819	Apex1	79116	NM_024148	NP_077062	NA	protein_coding
Exd2	-0.0774779245649739	-0.821830971657799	0.423187633751851	0.685762721831084	Exd2	362759	NM_001108715	NP_001102185	NA	protein_coding
Apex2	0.275762896726901	2.91751213070495	0.0100252272083957	0.110918593525328	Apex2	317628	NM_001079892	NP_001073361	NA	protein_coding
Rad1	0.207140931391987	1.46434300662501	0.162369735750304	0.440162079773773	Rad1	294800	NM_001106419	NP_001099889	NA	protein_coding
Polg	0.105445536806887	1.1269508461499	0.276294360783032	0.56771120120961	Polg	85472	NM_053528	NP_445980	NA	protein_coding
Rev3l	-0.389317266262768	-1.58785058663325	0.131779725534081	0.400709720689215	Rev3l	309812	NM_001083966	NP_001077435	NA	protein_coding
Aplf	-0.182008445016272	-0.774452351502045	0.449897505318655	0.70520961377286	Aplf	500247	NM_001173382	NP_001166853	NA	protein_coding
Pold1	0.307792957658686	1.6808828802049	0.112096603274769	0.370686442247432	Pold1	59294	NM_021662	NP_067694	NA	protein_coding
Pole	0.430171169983003	2.48641647975899	0.0242626417419979	0.17854117889714	Pole	304573	NM_001107152	NP_001100622	NA	protein_coding
Pola1	0.152646004745828	1.08033676974484	0.295924300764662	0.586444937338734	Pola1	NA	NA	NA	NA	protein_coding
Mre11a	0.0707227575920202	0.685000754986935	0.503095427413423	0.742433167836974	Mre11a	64046	NM_022279	NP_071615	NA	protein_coding
Rad50	0.112184882346003	1.29009291267315	0.21525682291618	0.504372521641091	Rad50	64012	NM_022246	NP_071582	NA	protein_coding
Dclre1c	0.288244957551353	2.04531577297497	0.0575400095195711	0.267385221348634	Dclre1c	259171	NM_147145	NP_671486	NA	protein_coding
Fan1	0.192195356111414	1.58310295923496	0.132858576117402	0.402057243797425	Fan1	309256	NM_001191633	NP_001178562	NA	protein_coding
Dclre1b	0.0556857887352367	0.463579936243532	0.649159666775587	0.834374257317717	Dclre1b	310745	NM_001025687	NP_001020858	NA	protein_coding
Cpsf3	0.312903278398163	2.78393222388217	0.0132240146398245	0.127111963118146	Cpsf3	298916	NM_001030030	NP_001025201	NA	protein_coding
Dxo	0.110292057615563	1.00015750913181	0.332042903300579	0.619243252182487	Dxo	361799	NM_212497	NP_997662	NA	protein_coding
Dclre1a	-0.0310513847977685	-0.236118052349066	0.816321245147552	0.919275825353408	Dclre1a	292127	NM_001106201	NP_001099671	NA	protein_coding
Exo5	0.23619355355256	1.05943920361538	0.305049682042144	0.595554690160261	Exo5	313563	NM_001107973	NP_001101443	NA	protein_coding
